SPEAKER_01	？？？？
E0055_00_232_a_03	オレがエブラーナ王子！\n(EDGE)様よ！
E0055_00_232_a_04	エブラーナ？何のことかな。
E0055_00_232_a_05	てめえの胸に聞いてみやがれ！
E0055_01_232_a_01	ち…きしょう！
E0055_01_232_a_02	たしかに自信を持てるほどの強さだ…。\nしかし、この私にはまだ及ばぬ。<P>\n腕を磨いてこい！\nいつでも相手になるぞ！
E0055_01_232_a_03	待ち…やが…れ…！
E0055_01_232_a_04	大丈夫か！？
E0055_01_232_a_05	な、情けねえ…\nこのオレが…負けるなんざ！
E0055_01_232_a_06	私たちもルビカンテの持つ\nクリスタルを追ってるの。
E0055_01_232_a_07	手を出すな！\nヤツは…オレが…この手でブッ倒す！
E0055_01_232_a_08	相手は四天王だぜ。\n王子様。
E0055_01_232_a_09	ヤツの強さを味わったろう！
E0055_01_232_a_10	ヘッ…。\nオレをただのあまちゃん王子と思うなよ。<P>\nエブラーナ王族は代々\n忍者の奥義を受け継いでんだ…！<P>\nおめーらより一枚も二枚も…\n上手だ…ぜ！
E0055_01_232_a_11	いい加減にしてえ！<P>\nもうこれ以上、死んじゃうのはいやよお！
E0055_01_232_a_12	(TELLA)のおじいちゃんも\n(YANG)も…。<P>\n(CID)のおじちゃんも！\nみんな…みんな！
E0055_01_232_a_13	お、おい…。
E0055_01_232_a_14	(RYDIA)…。
E0055_01_232_a_15	グスッ…。
E0055_01_232_a_16	…相手は四天王最強だ。\n勝ち目があるかどうかもわからない！<P>\nだが、僕たちはヤツらからクリスタルを\n取り戻さなくてはならない！
E0055_01_232_a_17	…こんなきれーな姉ちゃんに\n泣かれたんじゃしょうがねえ…。<P>\nここは一発…手を組もうじゃねーか。
E0055_01_232_a_18	まったく、こんな体で\n口の減らない王子様だ。<P>\n見るに耐えん。\nおい、(ROZA)。
E0055_01_232_a_19	ケアルラ！
E0055_01_232_a_20	サンキュー姉ちゃん！\nあんたもかわいいぜ！
E0055_01_232_a_21	おっしゃ！\nそれじゃ仲良く乗り込むとしよーぜ！
E0055_01_232_a_22	調子いいの！
E0055_01_232_a_23	忍者(EDGE)が仲間になった！
N102_C01_227_01_01	なにやつ！<P>\nなんだ、人間か！
N102_C01_227_01_02	若様の忍術の冴え\nとくと見せてやってください！
N102_C01_227_03_01	城を追われ\n今や、この地が我らの地。
N102_C01_227_02_01	我々は誇り高きエブラーナの民！
N102_C01_227_07_01	食料も残り少ない。\nいつまでもつのやら…。
N102_C01_227_06_01	ここには生き延びた者たちが\n逃げ込んでいる。
N102_C01_227_05_01	若様が様子を見に行かれましたが\n帰りが遅すぎる…。
N102_C01_227_05_02	若様が戻るまで、ここでもち堪えます！
N102_C01_227_04_01	ここはルビカンテの本拠、\nバブイルの塔に通じる抜け道です。
N102_C01_230_01_01	忍術を誇るエブラーナが\nこうも簡単に敗れるとは…。
N102_C01_230_02_01	あのような魔物がいったいどこから？
N102_C01_230_03_01	若様が留守だったばかりに、王と王妃が…。
N104_C02_230_04_01	わしはエブラーナの家老じゃ。\n若は口は悪いが　お優しいお方。<P>\n王と王妃の仇討ちに\nバブイルの塔へ乗り込もうと\n抜け道を掘っておる。<P>\nしかし、どうしたことか姿が見えん。\nよもや、また無茶なことを…。
N104_C02_230_04_02	ここは、このじいが預かります！\nくれぐれもご用心くだされ！\n若までいなくなったら、エブラーナは…。
N106_C01_230_05_01	お母さんは僕が守る！\nお腹に弟か妹がいるんだ！
N103_C01_230_07_01	この子ったら…。
N103_C01_230_06_01	エブラーナの忍者の血も\nこれで終わりかのお…。
N103_C02_230_09_01	あなた、しっかり！
N102_C01_230_10_01	若様ならば、きっと仇を討ってくださる！
N102_C01_230_10_02	若様は、お元気…\nに決まっているでしょうな。
N107_C02_230_08_01	若様が悪者を\nやっつけてくれるって言ってたもの！\nすぐお城に帰れるわよね？
N101_C01_231_01_01	若様がお一人で！
N101_C01_231_02_01	若様は熱くなると見境が…。
N101_C01_232_01_01	若様を止めて…。
N101_C01_232_02_01	若様がルビカンテを…。
N101_C01_232_03_01	ご無事でしたか、若！\n今、近づいては危険です！
E0110_00_263_a_01	……。
E0112_00_263_a_01	あ！やめ…
E0112_00_263_a_02	ム…。<P>\nうーん…。\nもう、修行の時間か？\nもうしばらく寝かせて…。
E0112_00_263_a_03	はッ！\n(CECIL)殿？
E0112_00_263_a_04	(YANG)！
E0112_00_263_a_05	よかった！
E0112_00_263_a_06	シルフたちが死にかけていた\n私を救ってくれた。
E0112_00_263_a_07	おかげで、あの巨大砲は破壊されたわ。
E0112_00_263_a_08	私も行こう…。
E0112_00_263_a_09	だめ、寝てなくちゃ！
E0112_00_263_a_10	世界がかかっているんだ！\n寝ているわけには…。
E0112_00_263_a_11	ケガ人の出る幕じゃねーぜ。
E0112_00_263_a_12	そなたは？
E0112_00_263_a_13	オレはエブラーナの(EDGE)！\nあんた以上に腕は立つさ！
E0112_00_263_a_14	エブラーナ！忍者か…。\n私も…！
E0112_00_263_a_15	無茶しないで！\n私たちも力を貸すから！
E0112_00_263_a_16	？
E0112_00_263_a_17	この人は召喚士でしょ。\n召喚士なら私たちを呼び出せるわ！<P>\n私たちも戦います！\n(YANG)の代わりに！
E0112_00_263_a_18	よろしくね、シルフさん！
E0112_00_263_a_19	(RYDIA)が『シルフ』を覚えた！
E0112_00_263_a_20	かたじけない…。\n私のぶんも…！
N035_C00_263_04_01	この穴の入り口で倒れてたの。\nでも、それっきり目を覚まさないの。<P>\nずっと看病してるのに…\n私たちの愛じゃだめなのかしら…。
N035_C00_263_04_02	(YANG)が死んだらどうするの！
N035_C00_263_04_03	(YANG)によろしくね！
N035_C00_263_04_04	あなたは召喚士ね。\n召喚士なら私たちを呼び出せるわ！<P>\n私たちも戦います！\n人間の優しさと、強さを教えてくれた\n(YANG)の代わりに！
N035_C00_263_03_01	(YANG)は渡さないわ！
N035_C00_263_03_02	人間て乱暴ね！
N035_C00_263_03_03	奥さんがいるんじゃ仕方ないわね。
N035_C00_263_02_01	何しにきたの、出てって！
N035_C00_263_02_02	(YANG)を連れてかないで！
N035_C00_263_02_03	(YANG)がいないのは寂しいけど…。
N035_C00_263_01_01	キャ！人間だわ！
N035_C00_263_01_02	(YANG)のことならまかせて！
N035_C00_263_01_03	(YANG)はすっかり元気になったわ！
P008_C00_263_05_01	……。
E0119_00_265_a_01	幻界から来る時、ここを通ったわ！<P>\nそうだ、リヴァイアサンたちにも\n力を貸してもらおうよ！
E0120_01_00_143_a_01	女王様！
E0120_01_00_143_a_02	久しぶりですね、(RYDIA)…。
E0120_01_00_143_a_03	あなたたちの力がいるの！
E0120_01_00_143_a_04	手を貸しましょう…。<P>\nと、言いたいところですが、\nお前たちの力を見極めねばなりません。<P>\nそれが幻獣界の掟。\n私に挑む勇気と\n私を倒す力を持っていますか？
E0120_01_00_143_a_05	残念ですが、それでは\n力を貸すわけにゆきません。
E0120_01_00_143_a_06	ならば、試してみましょう！
E0120_02_01_143_a_01	(RYDIA)…強くて優しい、\nよい友達を持ちましたね。\nいつでも私を呼びなさい…。
E0120_02_01_143_a_02	(RYDIA)が『アスラ』を覚えた！
E0120_03_00_143_a_01	(RYDIA)よ…。\nアスラまで倒したのはお前たちが初めてじゃ。<P>\n邪悪な力に対抗するには\n強い力だけでは勝てん。<P>\nその力を正しい方向に導ける\nより強い精神が必要じゃ。<P>\nいにしえより戦いによって\nその精神を見極めてきた…。<P>\nどうじゃ、ワシと一戦交えてみるか？
E0120_03_00_143_a_02	自信がついたら、いつでも相手になるぞ！
E0120_03_01_143_a_01	たしかに光の力！\nこの幻獣王リヴァイアサンの力を貸そう！
E0120_03_01_143_a_02	(RYDIA)が『リヴァイアサン』を覚えた！
N013_C01_134_01_01	(RYDIA)、戻ってきたんだね！
N013_C00_134_04_01	(RYDIA)以外の人間は\nあんたらが初めてだ。
N013_C02_134_03_01	ここは幻界。\n幻獣たちの住む世界。
N013_C00_134_02_01	幻獣王は幻界の奥深くにいらっしゃる。
N013_C02_136_01_01	久しぶりだな、(RYDIA)！
N116_C03_136_02_01	よお、(RYDIA)！\nなんだ？オイラがしゃべっちゃ変か？
N116_C03_136_03_01	(RYDIA)！\nよかった、帰ってきたんだね！
N116_C03_136_04_01	あら、(RYDIA)！\nそっちの方たちは、お友達？
N013_C02_136_06_01	アスラ様を倒さなきゃ、幻獣王には\n話も聞いてもらえないって言うぜ！
N013_C01_136_08_01	この幻界は女王アスラ\nそして、幻獣王がおさめている。
N013_C01_136_07_01	違う世界じゃ仲間が\n悪さしてるって言うじゃねえか！
N116_C03_136_05_01	ここは幻界図書館。\nあらゆる知識の宝庫さ！
N013_C01_139_02_01	人間に、ここの武器を使いこなせるかな？
N013_C02_139_03_01	誰かと思ったら(RYDIA)か！
N013_C01_140_02_01	あまり人間を連れてくるなよ、\n(RYDIA)。
N013_C00_140_03_01	俺たちは静かに暮らしていたいんだ。
N013_C02_137_06_01	イフリートのヤツ、\n相変わらず燃えてんだろな。
N013_C01_137_05_01	チョコボ、シヴァ、ラムウ…\nみな、この幻界の住人さ。
N013_C02_137_04_01	タイタンなんざ、\nレビテトさえかけとけばへっちゃらさ！
N013_C01_138_01_01	(RYDIA)！\nもうどこにも行かないでおくれよ！
N013_C01_141_01_01	うーん、この本は感動するなあ。
N013_C00_141_02_01	しーッ！図書館は静かに！
N999_C02_141_04_01	大地を揺るがす巨人タイタン…<P>\nその力は地を引き裂き\nほとんどのものはその地割れに\n飲み込まれるだろう。
N999_C02_141_05_01	炎の魔人イフリート…<P>\nその火炎はすべてを焼き尽くすとさえ\n言われている。
N999_C02_141_06_01	未だ誰も知らない召喚魔法も\n存在するという…。
N999_C02_141_07_01	温厚な老人ラムウ…<P>\nだが、その怒りは暗雲を呼び\nいかずちによって戒められる。
N999_C02_141_08_01	氷の女王シヴァ…<P>\n彼女を怒らせた者は\n心臓さえも凍てつくことだろう。
N999_C02_141_09_01	チョコボ…<P>\n逃げ足と愛嬌なら一番である。
N999_C02_141_01_01	召喚魔法…<P>\n幻獣を呼び出す魔法。\nその力を持つ者は\n今やごくわずかとなった。
N999_C02_141_02_01	幻界は人間界より\n遥かに古い歴史を持つ…。
N999_C02_141_03_01	人間界へと繋がる洞窟…<P>\n強き精神と体を持つ者のみ\nゆききできる…。
N013_C00_142_01_01	ここには永遠に読み切れないほど\n本があるから退屈しないよ。
N013_C01_142_02_01	人間界にも文学はあるのかね？
N999_C02_142_06_01	ライブラすらも通じぬ魔物たちも\n怪獣図鑑によって、その素性を\n明らかにされるであろう…。
N999_C02_142_07_01	幻獣、魔物、人間…\nどこから来て、どこへ行くのか…\n永遠の謎である。
N999_C02_142_08_01	その昔、月より大いなるくじらが\nこの地に降り立った…。<P>\n今は竜の中で深き眠りについている。
N999_C02_142_09_01	幻獣王を超えるもの…<P>\n幻獣たちを創られた幻獣神は\n彼方から我々を見守っているという。<P>\n未だ敗北を知らない幻獣神に打ち勝つ者…<P>\nそれは幻獣神の力を跳ね返すことが\nできる者のみであろう。
N999_C02_142_10_01	二つの月…<P>\n太古の空にはその月は\nたった一つだったという。
N999_C02_142_01_01	幻界の女王アスラ…<P>\n幻獣王の妻にして幻獣王への関門でもある。\n彼女の力を上手く利用し打ち勝った者のみが\n幻獣王の姿を見られることだろう…。
N999_C02_142_02_01	幻獣王…<P>\n北の海より現れ大海原の主といわれる\n無敵を誇る幻界の主。
N999_C02_142_03_01	一撃必殺の斬鉄剣を誇るオーディン…<P>\nかつて敗れたことは\nその剣にいかずちが落ちた時のみ。
N999_C02_142_04_01	か細く優しいものシルフ…<P>\n力を合わせた時、その力は発揮される。
N999_C02_142_05_01	幻獣界の掟…<P>\n強さとは正しき心。\nその強さを見極めずして\nその力、容易に与えるべからず。
N013_C02_143_01_01	ここは幻獣王と王妃のお部屋。
N013_C02_143_02_01	幻獣王に話すにはアスラ王妃の\nお許しをいただかなければなりません。
N104_C00_143_03_01	幻獣王？\nいやいや、ワシャただのジジイですじゃ！
N112_C00_144_03_01	あんれま、おめたちどこからきた？
N112_C00_144_02_01	知ってっか？\n北西の島の洞窟が幻界に通じてるらしーべ。\nおっかねーな！
N112_C00_144_01_01	地上じゃ海が青いってーから気味わりーね！
N112_C00_144_04_01	ラリホー？\nうんにゃ、ここじゃハイホー！
N112_C00_144_05_01	地上からきたー？\nあれま、ほんとに地上ってあったんだ！
N112_C00_144_06_01	ハイホー！\n近頃お城の方が騒がしいけど、\n何かあったー？
N112_C00_146_01_01	シルフたち怖がり！\nオラたち優しいのに！
N112_C00_146_02_01	北西のすみっこにゃ、シルフって\n妖精の住んでる洞窟があるっぺ！
N112_C00_147_03_01	お客さんかい？\nめずらしーっぺ！
N112_C00_148_01_01	こっただとこまでよくきたな！\nなんでも持ってけ、ほれ！
N112_C00_148_02_01	農家をやっとりまス。
E0062_00_268_a_01	封印を解く証をかかげよ…\nさすれば暗き水晶への道は開かれん…
E0063_ 00_290_a_01	『闇のクリスタル』を手に入れた！
E0064_ 00_289_a_01	壁が！
E0064_ 00_289_a_02	動き出す！
E0064_ 00_289_a_03	さすが封印の洞窟、\nクリスタルを取った後も\n安心はできんというわけか！
E0064_ 00_289_a_04	なら、ブッ壊すまでよ！
E0064_ 01_289_a_01	やったー！
E0064_ 01_289_a_02	おとといきやがれってんだ！
E0065_ 00_268_a_01	なんだ？
E0065_ 00_268_a_02	(CAIN)…\n帰ってこい、(CAIN)…。<P>\nそのクリスタルを持ち、私のもとへ…。
E0065_ 00_268_a_03	ゴルベーザ！
E0065_ 00_268_a_04	(CAIN)！
E0065_ 00_268_a_05	しっかりして！
E0065_ 00_268_a_06	大丈夫だ…。<P>\n俺は正気に戻った！
E0065_ 00_268_a_07	うッ！
E0065_ 00_268_a_08	『闇のクリスタル』を奪われた！
E0065_ 00_268_a_09	てめー！
E0065_ 00_268_a_10	(CAIN)、何を！？
E0065_ 00_268_a_11	私の術を侮ってもらっては困る。\nこの時を待っていたのだ！<P>\nこれでバブイルの塔は完成する！\n月へ行けるのだ！<P>\n来るのだ、(CAIN)！
E0065_ 00_268_a_12	(CAIN)！目を覚ませ！
E0065_ 00_268_a_13	……。
E0065_ 00_268_a_14	(CAIN)！
E0065_ 00_268_a_15	これですべてのクリスタルが揃った！\n月への道が開かれる！
E0065_ 00_268_a_16	待ちやがれ！！
E0065_ 00_268_a_17	ハーッハッハッハッハ…！
E0065_ 00_268_a_18	(CAIN)…。
E0065_ 00_268_a_19	なんてこった！
P013_C00_ 274_02_01	扉が襲ってくる！
E0105_00_117_a_01	なんだ、あっちへ行け！\nしっぽを持ってんなら話は別だがな。
E0105_00_117_a_02	こ、これは探し求めてたネズミのしっぽ！\nよし、この金属を少しだけやろう！
E0105_00_117_a_03	『アダマンタイト』を手に入れた！
N122_C01_117_02_01	ここ…これは伝説のピンクのしっぽ！\nよし、こいつもあげちゃおう！
N122_C01_117_02_02	『アダマンアーマー』を手に入れた！
N122_C02_117_01_01	うちのお父さんは、\nここで変な鉱石を見つけたの。\n趣味は動物のしっぽ集め。
E0106_00_151_a_01	剣なぞもう打たんぞ！\n伝説の鉱石『アダマンタイト』も\n見つからんし…。
E0106_00_151_a_02	これが『アダマンタイト』！\nよし、お礼にそなたの、その古びた剣を\n生まれ変わらせてやろう！
E0106_00_151_a_03	『伝説の剣』を手渡した。
E0107_00_150_a_01	できとるぞ！\nその名も聖剣『エクスカリバー』じゃ！\n心して使え！
E0107_00_150_a_02	『エクスカリバー』を手に入れた！
N112_C00_150_02_01	ここは、世界一の鍛冶屋\nククロ師匠の家ラリ。
N112_C00_150_02_02	師匠、いきいきしてるラリ！
N112_C00_150_01_01	師匠は、すっかりやる気をなくして\n寝てばかりラリ。
N112_C00_150_01_02	俺も師匠に負けない鍛冶屋になるー！
N112_C00_150_01_03	師匠、こんなものまで作ったラリ！
N112_C00_150_03_01	そんなにすぐできるか！\nせっかちじゃな！
N112_C00_150_03_02	おかげでやる気が取り戻せたわ。
N012_C02_152_04_01	そういえば、昔、船を発明して\n蒼き星へ降りていった仲間がいたけど…。<P>\nあだ名をつけるのが上手かったなあ…。
N012_C00_152_03_01	私らはハミングウェイ一族。
N012_C02_152_02_01	名前の変更？\n何のことでございましょう。
N012_C01_152_5	フン　フフーン。
E0069_00_153_a_01	よくぞ参られた！
E0069_00_153_a_02	あなたは…？
E0069_00_153_a_03	私は月の民の眠りを守る\n(FOOSUYA)…。
E0069_00_153_a_04	月の民？
E0069_00_153_a_05	さよう。\nもう、遥か昔のことだ…。<P>\n火星と木星の間にあった星が\n絶滅の危機に瀕した。<P>\n生き残った者たちは船で\n蒼き星へと脱出した…。
E0069_00_153_a_06	蒼き星…？
E0069_00_153_a_07	そなたらの住む大地だ。<P>\nしかし、まだ進化の途中にあったため\nその者たちは、もう一つの月を作り出し、\nそこで永い眠りについたのだ…。
E0069_00_153_a_08	それが…月の民か。
E0069_00_153_a_09	しかし、ある者は眠りを嫌った！\n蒼き星に存在するものすべてを焼き払い、\nそこに自分たちが住めばよいと考えた。
E0069_00_153_a_10	ひどい…！
E0069_00_153_a_11	…私はその者を封じ込めた。\nしかし、永い眠りの間に\nその者は思念を強化した！<P>\nその思念が、そなたらの星の\n邪悪なものたちをより悪しきものとし…\nクリスタルを集めさせたのだ。
E0069_00_153_a_12	では、ゴルベーザもその者に！
E0069_00_153_a_13	なんて奴だ、そいつは！？
E0069_00_153_a_14	その者はゼムス…！<P>\nクリスタルとは、我々のエネルギー源。\nおそらく、バブイルの塔の次元エレベータを\n作動させるため、クリスタルを集めさせた。<P>\n次元エレベータでバブイルの巨人を\nそなたらの星に降ろし、\nすべてを焼き払おうとしている…！
E0069_00_153_a_15	そんな…。
E0069_00_153_a_16	しかし、多くの月の民はそうではない。<P>\n蒼き星の者たちが、我々と対等に\n話し合えるだけの進化を遂げるのを\n見守っているのだ…。<P>\nみな…その日を夢見て\n眠り続けている…。
E0069_00_153_a_17	僕らが乗ってきた魔導船は？
E0069_00_153_a_18	…遥か昔に私の弟、クルーヤが造り\n蒼き星へ降りていったときのものじゃ。<P>\nクルーヤは未知のそなたらの星に\n憧れておった…。<P>\nデビルロードや飛空艇の技術は\nその時もたらされたのだ…。<P>\n…そしてクルーヤは蒼き星の娘と恋に落ち\n二人の子供が生まれた…。<P>\nそのうちの一人が…<P>\nそなただ。
E0069_00_153_a_19	！！<P>\n僕…が？<P>\nじゃあ、試練の山で聞こえた声は…。
E0069_00_153_a_20	お前の父…クルーヤの魂だ…。<P>\nなるほど…\n若い頃のクルーヤによく似ている…。
E0069_00_153_a_21	あの声が…父さん…！
E0069_00_153_a_22	ゼムスの謀略をくいとめるために\nクルーヤは、その力を\nそなたに授けたのじゃ。<P>\nゼムスを止めなければならない！\n蒼き星と、そして月の民のために！<P>\nさあ…エブラーナの\nバブイルの塔へ急ぐのだ！
E0069_00_153_a_23	バブイルの塔！？\nでも、あそこにはバリアが…！
E0069_00_153_a_24	私ならば入れるはず！<P>\nバブイルの巨人を蒼き星に\n降ろしてはならぬ！\n私も共に行こう…！
E0069_00_153_a_25	月の民(FOOSUYA)が仲間になった。
E0073_00_154_a_01	あなたたちを中心核へ通じる\n道に導きましょう！
B006_C00_154_01_01	我々は月のクリスタル。
B006_C00_154_01_02	バブイルの塔が破壊され\nゼムスの封印が解けました。\nこれでゼムスのもとまで行けるはずです。
B006_C00_154_02_01	蒼き星に置かれた\n８つのクリスタルとのバランスで\nこの月は維持されている。
B006_C00_154_02_02	この下にはかつて、月の民を\nおびやかした強大な力を持つ武器なども\nゼムスと共に封印してあります。
B006_C00_154_03_01	我々の中心に位置するフロアから\nゼムスのいる中心核に行けるのですが…。
B006_C00_154_03_02	あなたたちを中心核へ通じる\n道に導きましょう！
B006_C00_154_04_01	ゼムスは内側から結界を張り\n中心核への道を封印しています。
B006_C00_154_04_02	月の中心核を目指すのです！
B006_C00_154_05_01	ゼムスはゴルベーザを使い\n蒼き星のクリスタルを集め、バブイルの塔で\nそのエネルギーを増大させました。
B006_C00_154_05_02	我々は月のクリスタル。
B006_C00_154_06_01	我ら、８つのクリスタルが\nゼムスを封じ込めている。
B006_C00_154_06_02	ゼムスと我々の思念波の間は\nものすごいエネルギーに満ちています。
B006_C00_154_07_01	恐ろしい男、ゼムス。\n大地の奥に封じ込められても\n悪しき精神を増大させています。
B006_C00_154_07_02	我々は内側からのゼムスの思念波を\n中和するのが精一杯です。
B006_C00_154_08_01	月の民たちは、この大地の中で\n深い眠りについている。<P>\n(FOOSUYA)は番人として\n眠っている月の民を見守っています。
B006_C00_154_08_02	先ほど、(FOOSUYA)と\nクルーヤの息子が\n中に入って行きましたが…。<P>\nもう、ずいぶん経っています。
N999_C08_154_01_01	見えない力で封印されている。
E0125_00_295_a_01	リヴァイアサンを味方につけたか。\nだが、そこまでは\n光の力無くしてもできること。<P>\n真の光がそなたらに宿っているか\n最後の審判は、この幻獣神…<P>\nバハムートがくだす！
E0125_00_295_b_01	５
E0125_00_295_b_02	４
E0125_00_295_b_03	３
E0125_00_295_b_04	２
E0125_00_295_b_05	１
E0125_01_295_a_01	あなたたちの力と精神\nたしかに受けとめた。<P>\n(RYDIA)よ、あなたが私を\n必要とした時、唱えるのです。<P>\nバハムートと…！
E0125_01_295_a_02	(RYDIA)が『バハムート』を覚えた！
N106_C00_295_01_01	幻獣神様に何の用だ！
N106_C00_295_01_02	バハムート様が認めたのは\nお前たちが初めてだ！
N107_C00_295_02_01	あら？あなた半分だけ…。
N107_C00_295_02_02	あなたは大きな運命を\n背負っておいでのようね。
N016_C00_295_03_01	幻獣王に認められていませんね…。\nお引き取りください。
N016_C00_295_03_02	あなたたちの力と精神\nたしかに受けとめた。<P>\n(RYDIA)よ、あなたが私を\n必要とした時、唱えるのです。<P>\nバハムートと…！
E0070_04_160_a_01	キャアッ！
E0070_04_160_a_02	バブイルの塔が！？
E0070_04_160_a_03	遅かったか！
E0070_04_160_a_04	なにッ！？
E0070_04_160_a_05	バブイルの巨人が誕生する！
E0070_06_160_a_01	ひどい…。
E0070_06_160_a_02	ちッくしょおお！！
E0070_06_160_a_03	もう…どうしようもないの？
E0070_06_160_a_04	あれは！？
E0070_08_345_a_01	ドワーフ戦車隊、見参！\n母なる大地のため、我々も戦う！
E0070_08_345_a_02	ラリホー！
E0070_09_345_a_01	私だけ寝ているわけにもいくまい！
E0070_11_346_a_01	ワシがきたからにゃ心配いらんぞ！\nエンジン全開じゃあ！！
E0070_11_346_a_02	はいッ！
E0070_12_346_a_01	久しぶりだな！あんちゃん！
E0070_12_346_a_02	長老に助けていただきましたの！
E0070_12_346_a_03	そなたたちだけではない！\nこの大地に生きとし生けるもの\nすべての命の戦いじゃ！
E0070_13_346_a_01	(CECIL)、君たちに教わった\n勇気を見てくれ！
E0070_15_160_a_01	みんな…！！
E0070_15_160_a_02	巨人が…戸惑っている！
E0070_15_160_a_03	今のうちに内部に入る！
E0070_15_160_a_04	なーるほど！\nヤツの心臓部を叩くってワケか！
E0070_15_160_a_05	(CID)、頼む！
E0070_17_346_a_01	ヤツの口に近づくのだ！
E0070_17_346_a_02	誰じゃ？
E0070_17_346_a_03	月の民、(FOOSUYA)。
E0070_17_346_a_04	月の民ー？
E0070_17_346_a_05	できるか？
E0070_17_346_a_06	ワシを誰だと思っとるんじゃ！\n飛空艇の(CID)じゃぞ！\nまかしとかんかい！
E0070_17_346_a_07	今だ！
E0070_17_346_a_08	みんな、つかまっとれ！
E0071_00_243_a_01	待ちかねたぞ！
E0071_00_243_a_02	巨人は止まらぬ！
E0071_00_243_a_03	クカカ…お前たちは！
E0071_00_243_a_04	ここで屍となる…！
E0071_00_243_a_05	四天王！
E0071_00_243_a_06	ゼムス様より…
E0071_00_243_a_07	授かった命で！
E0071_00_243_a_08	お前たちを殺す！
E0071_00_243_a_09	また戦えるとはな！<P>\nだが、前の戦いでお前たちに教えられた。\n力を合わせるということをな…。<P>\nさあ、回復してやろう！
E0071_00_243_a_10	ＨＰとＭＰが回復した！
E0071_00_243_a_11	持てる力のすべてでかかってこい！
E0071_01_243_a_01	ゼムス様あ！
E0071_01_243_a_02	今一度！
E0071_01_243_a_03	またも敗れるとは！
E0071_01_243_a_04	…我々の完敗だ！
E0072_00_249_a_01	ここが巨人の心臓部、制御システムだ！
E0072_00_249_a_02	でけえ！
E0072_00_249_a_03	制御システム本体より、\nまず防衛システムを叩かねば\n回復されてしまうぞ！
E0072_01_249_a_01	やった！
E0072_01_249_a_02	動きが止まったぜ！
E0072_01_249_a_03	おのれえええ！！
E0072_01_249_a_04	よくも巨人を！！
E0072_01_249_a_05	おぬしは！
E0072_01_249_a_06	なんだ、貴様は！
E0072_01_249_a_07	おぬし！自分が誰かわかっておるのか！
E0072_01_249_a_08	やめろお！！
E0072_01_249_a_09	目を覚ますのだ！
E0072_01_249_a_10	…私は、なぜあんなに\n憎しみにかられていたのだろう…。
E0072_01_249_a_11	…自分を取り戻したか。\n…おぬし、父の名を覚えているか？
E0072_01_249_a_12	父…クルーヤか…？
E0072_01_249_a_13	なんだって！！
E0072_01_249_a_14	それじゃ、(CECIL)の…
E0072_01_249_a_15	兄貴かよお？
E0072_01_249_a_16	ゴルベーザが…僕の…。
E0072_01_249_a_17	おぬしはゼムスのテレパシーで\n利用されていたのだ…。<P>\nクルーヤの月の民の血が\nより、それを増幅していたのだ…。<P>\n兄弟で戦うなど…！
E0072_01_249_a_18	じーさん！
E0072_01_249_a_19	僕は…兄を憎み…\n戦って…。
E0072_01_249_a_20	お前が、私の…。
E0072_01_249_a_21	でも…もしかしたら、\n逆の立場かもしれなかったんだ…。\n僕がゼムスのテレパシーを受けていれば…。
E0072_01_249_a_22	…しかし、それが私に\n届いたということは…。<P>\n少なからず、私が悪しき心を\n持っていたから…。\nゼムス…！！
E0072_01_249_a_23	どこへ！？
E0072_01_249_a_24	この戦い、私自身が決着をつけるッ！！
E0072_01_249_a_25	待て！
E0072_01_249_a_26	ゼムスも月の民！\n私も共に行こう…！
E0072_01_249_a_27	さらばだ、(CECIL)…。
E0072_01_249_a_28	いーのかよ、(CECIL)？
E0072_01_249_a_29	ゴルベーザ…\nあの人、死ぬつもりよ…。
E0072_01_249_a_30	……。
E0072_01_249_a_31	お兄さんなんでしょ？
E0072_01_249_a_32	兄さん…。
E0072_01_249_a_33	そうよ！
E0072_01_249_a_34	……。
E0072_01_249_a_35	や、やべーぜ！
E0072_01_249_a_36	逃げないと！
E0072_01_249_a_37	(CECIL)！
E0072_01_249_a_38	……。
E0072_01_249_a_39	何してんだ！
E0072_01_249_a_40	でも、出口は！？
E0072_01_249_a_41	こっちだ！
E0072_01_249_a_42	(CAIN)！
E0072_01_249_a_43	その手にゃ乗んねーぜ！
E0072_01_249_a_44	話は後だ！\n死にたいのか！
E0072_01_249_a_45	早く！
E0072_03_161_a_1	やっと自分の心を\n取り戻すことができた…。\nいまさら許してくれとは言わんが…。
E0072_03_161_a_2	当たりめーだ！\nてめえのせいで巨人が現れたも同然だ！
E0072_03_161_a_3	やめて！
E0072_03_161_a_4	(ROZA)…。
E0072_03_161_a_5	ゴルベーザが正気に戻ったから\n術が解けたのよ！\n(CAIN)のせいじゃないわ！
E0072_03_161_a_6	ゴルベーザ…も？
E0072_03_161_a_7	ゴルベーザは(CECIL)の\nお兄さんだったの…。
E0072_03_161_a_8	……。
E0072_03_161_a_9	ゼムスという月の民が\nゴルベーザの月の民の血を\n利用していたらしいの。
E0072_03_161_a_10	それでゴルベーザはゼムスを倒しに\n(FOOSUYA)と月に向かったの。
E0072_03_161_a_11	ゴルベーザが…\n(CECIL)の兄…。
E0072_03_161_a_12	…ならば俺も、この借りは\nそのゼムスとやらに返さねばなるまい！
E0072_03_161_a_13	また操られたりしなけりゃいいんだがな。
E0072_03_161_a_14	…その時は遠慮なく俺を斬るがいい！
