SPEAKER_01	？？？？
E0057_00_239_a_01	來吧，我給你們恢復體力和能量。\n全力攻上來吧！
E0057_00_239_a_02	ＨＰ和ＭＰ恢復了！
E0057_00_239_b_01	雕蟲小技！
E0057_00_239_b_02	火是這麼用的！
E0057_00_239_b_03	這次是我輸了……但是……
E0057_00_239_b_04	總有一天，我一定會復活的。
E0057_00_239_b_05	永別了。
E0057_01_239_a_01	原來還有這麼一招……\n同心協力……<P>\n怪不得高貝扎大人也覺得棘手。\n你們幾位都是出色的戰士……<P>\n終有一日……\n我們還會再見面的！
E0057_01_239_a_02	……<P>\n老爸……<P>\n老媽……<P>\n我為你們報仇了！
E0057_01_239_a_03	王子！
E0057_01_239_a_04	爺爺！大家也都在！
E0057_01_239_a_05	老夫們也一起戰鬥！\n盧比坎特那傢伙在哪兒？
E0057_01_239_a_06	戰鬥已經結束了……
E0057_01_239_a_07	噢！不愧是王子！
E0057_01_239_a_08	並不僅僅靠我單槍匹馬的力量……\n還有勞了這幾位同伴。
E0057_01_239_a_09	哎呀，各位也幫了大忙啊！
E0057_01_239_a_10	高貝扎究竟\n是什麼人……
E0057_01_239_a_11	他收集水晶，企圖前往月球，\n並操縱了盧比坎特。
E0057_01_239_a_12	他想去那輪掛在夜空中的月亮？
E0057_01_239_a_13	據說，月球上有能毀滅世界的強大力量……
E0057_01_239_a_14	我們必須阻止他們！
E0057_01_239_a_15	所有罪行都是高貝扎犯下的……\n我絕不原諒！
E0057_01_239_a_16	王子！\n王子您還身兼重建我們艾布拉納王國的重任！
E0057_01_239_a_17	如今，深陷危機的並非只有艾布拉納！\n全世界都面臨著存亡的危機！<P>\n不狠狠地教訓高貝扎這混蛋一頓，\n我就咽不下這口氣！
E0057_01_239_a_18	王子，請一定要保重！
E0057_01_239_a_19	這個我知道。\n今後的事情就交給我了！
E0057_01_239_a_20	老臣明白了！\n老臣們會守住這座城的！\n王子就拜託各位了！<P>\n大家回城吧！
E0057_01_239_a_21	王子殿下，祝您百戰百勝！
E0057_01_239_a_22	謝謝！
E0057_01_239_a_23	好嘞，我們出發吧！\n揍扁高貝扎！
E0057_01_239_a_24	我們是為了奪回水晶！
E0057_01_239_a_25	啊，我知道。\n我們走吧！
E0058_00_321_a_01	這是陷阱？！
E0058_00_321_a_02	好痛！
E0058_00_321_a_03	我們似乎掉落到\n地下了……
E0059_00_347_a_01	這是什麼！
E0059_00_347_a_02	敵人的新型飛空艇？
E0059_00_347_a_03	好嘞！\n我們就坐它飛出去吧！
E0059_00_347_a_04	但是，這可是敵人的飛空艇啊！
E0059_00_347_a_05	別擔心！\n飛空艇不都是一樣的嘛！\n我們能夠駕駛就行了！
E0059_00_347_a_06	你們不覺得這是個陷阱嗎……
E0059_00_347_a_07	不需要擔心啦！\n我覺得這是個好機會。<P>\n好嘞！把它命名為\n「獵隼號」怎麼樣？
E0059_00_347_a_08	真是的！
E0059_00_347_a_09	我們趕緊逃出去吧！
E0059_00_347_a_10	獵隼號前進！
E0055_00_232_a_01	盧比坎特，終於見到你了！\n我終於等到了今天！
E0055_00_232_a_02	呵，我們在哪兒見過面嗎？
E0055_00_232_a_03	我是艾布拉納的王子！\n(EDGE)大人！
E0055_00_232_a_04	艾布拉納？\n你在說什麽？
E0055_00_232_a_05	去問問你自己！
E0055_01_232_a_01	可……惡……
E0055_01_232_a_02	你確實擁有令你自信的強大力量……\n不過，和我比還差得遠。<P>\n好好修煉一番……\n我隨時隨地奉陪！
E0055_01_232_a_03	慢……著……
E0055_01_232_a_04	你沒事吧？！
E0055_01_232_a_05	太、太丟臉了……\n我竟然會輸！
E0055_01_232_a_06	我們也在追尋盧比坎特\n所持有的水晶。
E0055_01_232_a_07	別出手！\n那個傢伙……\n那個傢伙必須由我親手打倒！
E0055_01_232_a_08	您的對手可是四天王之一，王子殿下。
E0055_01_232_a_09	您已經嘗到他的厲害了吧！
E0055_01_232_a_10	嘿……\n別以為我只是個在溫室裡長大的王子。<P>\n艾布拉納王族代代繼承著忍者的奧義！<P>\n比你們……\n要強多了……
E0055_01_232_a_11	你脾氣耍夠了吧！\n我不想再看到\n更多人死去！！
E0055_01_232_a_12	(TELLA)叔叔和(YANG)都已經犧牲了！<P>\n(CID)叔叔也！\n大家，大家都犧牲了！！
E0055_01_232_a_13	喂，別這樣……
E0055_01_232_a_14	(RYDIA)……
E0055_01_232_a_15	嗚嗚嗚……
E0055_01_232_a_16	對手是四天王中最強的一員！\n我們暫且不清楚是否有勝算。<P>\n不過，我們必須從他手中奪回水晶！
E0055_01_232_a_17	弄哭了這麼漂亮的姐姐……\n我投降了……<P>\n我們就趁此機會組隊幹掉那傢伙吧！
E0055_01_232_a_18	唉，這位王子受了這麼重的傷，還是嘴硬。<P>\n看不下去了。\n喂，(ROZA)……
E0055_01_232_a_19	中療傷！！
E0055_01_232_a_20	姐姐，謝啦！\n妳也是位美女啊！
E0055_01_232_a_21	好嘞！那麼，\n讓我們友好地結伴同行吧！
E0055_01_232_a_22	你變得真快！
E0055_01_232_a_23	「忍者(EDGE)」成為了同伴！
N102_C01_227_01_01	來者何人！<P>\n哦，原來是人類啊。
N102_C01_227_01_02	王子殿下！\n讓他們見識見識您華麗的忍術！
N102_C01_227_03_01	我們被敵人趕出城，\n現在，這片土地是我們的領地。
N102_C01_227_02_01	我們是高傲的艾布拉納王國的子民！
N102_C01_227_07_01	食物已所剩無幾。\n我們能撐到何時呢……
N102_C01_227_06_01	倖存者全都逃到了此地。
N102_C01_227_05_01	王子殿下前去觀察情況，\n但遲遲未歸……
N102_C01_227_05_02	王子殿下回城之前，\n我們會死守住這裡！
N102_C01_227_04_01	這裡是通往盧比坎特的大本營，\n巴别塔的近路。
N102_C01_230_01_01	忍術高強的艾布拉納王國竟會如此輕易敗北……
N102_C01_230_02_01	那種可怕的魔物究竟從何而來？
N102_C01_230_03_01	王子殿下剛出門辦事，\n國王和王妃陛下就遭到了不幸……
N104_C02_230_04_01	老夫是艾布拉納的老臣。\n王子雖然毒舌，但內心非常溫柔。<P>\n為了潛入巴别塔替國王和王妃報仇，\n王子殿下挖了一條近道。<P>\n可是，最近不知為何看不到他的身影。\n他該不會幹傻事吧……
N104_C02_230_04_02	這裡就交給老夫吧！\n千萬要保重！\n如果連王子殿下也不在的話，\n那麼艾布拉納……
N106_C01_230_05_01	媽媽由我來保護！\n媽媽肚子裡還有弟弟或者妹妹！
N103_C01_230_07_01	這孩子……
N103_C01_230_06_01	艾布拉納的忍者之血會就此斷絕嗎……
N103_C02_230_09_01	老公，挺住啊！
N102_C01_230_10_01	我們的王子殿下一定能擊退敵人！
N102_C01_230_10_02	王子殿下活力充沛……\n那是當然的。
N107_C02_230_08_01	王子殿下說過要為我們擊退壞人！\n應該很快就可以回城了吧？
N101_C01_231_01_01	王子殿下單槍匹馬闖進了敵方陣營！
N101_C01_231_02_01	王子殿下會被憤怒蒙蔽雙眼……
N101_C01_232_01_01	快去阻止王子殿下……
N101_C01_232_02_01	王子殿下正在尋找盧比坎特……
N101_C01_232_03_01	王子殿下，您平安無事吧！\n現在那裡非常危險，千萬不要接近！
E0110_00_263_a_01	……
E0112_00_263_a_01	啊！不要！
E0112_00_263_a_02	唔！<P>\n嗯……\n到了該修行的時候了嗎？\n再讓我睡會兒……
E0112_00_263_a_03	……你們是？\n(CECIL)閣下？！
E0112_00_263_a_04	(YANG)！
E0112_00_263_a_05	太好了！\n你終於醒過來了！
E0112_00_263_a_06	風精靈他們救下了瀕死的我。
E0112_00_263_a_07	多虧了你，\n那枚巨炮才得以銷毀。
E0112_00_263_a_08	我和你們一起走！
E0112_00_263_a_09	不行！你必須躺在床上好好休息！
E0112_00_263_a_10	這是關係到世界的命運之大事！\n我不能繼續躺著……
E0112_00_263_a_11	傷患者就好好躺著吧。
E0112_00_263_a_12	你是誰？
E0112_00_263_a_13	我是艾布拉納的(EDGE)！\n比你更厲害！
E0112_00_263_a_14	艾布拉納！你是忍者嗎……\n我要和你們一起走！
E0112_00_263_a_15	別亂來！\n讓我們來幫助你們！
E0112_00_263_a_16	嗯？
E0112_00_263_a_17	那位姑娘是召喚士吧。\n召喚士可以召喚我們！<P>\n我們會代替(YANG)戰鬥！
E0112_00_263_a_18	我明白了。\n請多指教，風精靈小姐！
E0112_00_263_a_19	(RYDIA)學會了「風精靈」！
E0112_00_263_a_20	在下不勝感激……
N035_C00_263_04_01	我們發現他的時候，他就倒在這個洞穴的入口……\n但是，至今仍未醒來。<P>\n我們一直在照顧他，但他還是沒有蘇醒……\n是不是光靠我們的愛還不夠呢……
N035_C00_263_04_02	萬一(YANG)死了怎麼辦！
N035_C00_263_04_03	幫我向(YANG)問好！
N035_C00_263_04_04	你是召喚士吧。\n召喚士可以召喚出我們！<P>\n我們也會戰鬥！\n代替教會了我們人類的溫柔\n與堅強的(YANG)戰鬥！
N035_C00_263_03_01	我們不會把(YANG)交出來的！
N035_C00_263_03_02	人類太粗魯了！
N035_C00_263_03_03	他有妻子，\n所以沒辦法了。
N035_C00_263_02_01	你們要幹什麼，快滾出去！
N035_C00_263_02_02	別把(YANG)帶走！
N035_C00_263_02_03	(YANG)走了之後我會寂寞，\n但這是無可奈何的事。
N035_C00_263_01_01	呀！是人類！
N035_C00_263_01_02	(YANG)就儘管交給我吧！
N035_C00_263_01_03	(YANG)完全恢復健康了！
P008_C00_263_05_01	……
E0119_00_265_a_01	離開幻界時我經過了這條道路！<P>\n對了，我讓利維坦他們也來幫忙！
E0120_01_00_143_a_01	女王陛下！
E0120_01_00_143_a_02	(RYDIA)，\n好久不見……
E0120_01_00_143_a_03	拜託了！！\n我們需要你們的力量！
E0120_01_00_143_a_04	雖然我想答應幫助你們，\n但我必須先弄清楚你們有多大本事。<P>\n這是幻界的規則。\n你們有向我挑戰的勇氣以及打倒我的力量嗎？
E0120_01_00_143_a_05	非常遺憾，\n我沒法幫助你們。
E0120_01_00_143_a_06	那麼，讓我看看你們有多大能耐！
E0120_02_01_143_a_01	(RYDIA)……\n妳擁有一群堅強而善良的好朋友啊。\n需要幫忙可以隨時叫我……
E0120_02_01_143_a_02	(RYDIA)學會了「阿修羅」！
E0120_03_00_143_a_01	(RYDIA)啊……\n你們是第一個打敗阿修羅的人。<P>\n不過，僅憑強大的力量是無法打敗邪惡力量的。\n妳需要能把那份力量引入正道的更加堅強的精神。<P>\n老夫從古至今經歷了多場戰鬥，\n因而領悟了這份精神……<P>\n怎麼樣，\n和老夫比試一場嗎？
E0120_03_00_143_a_02	等妳有自信了，\n老夫隨時奉陪！
E0120_03_01_143_a_01	這份力量的確是光之力！\n好吧……\n我幻獸王利維坦助你們一臂之力！
E0120_03_01_143_a_02	(RYDIA)學會了「利維坦」！
N013_C01_134_01_01	(RYDIA)，妳回來了！
N013_C00_134_04_01	你們是除(RYDIA)之外，\n我們首次見到的人類。
N013_C02_134_03_01	這裡是幻界。\n是幻獸們居住的世界。
N013_C00_134_02_01	幻獸王居住在幻界深處。
N013_C02_136_01_01	(RYDIA)，好久不見！
N116_C03_136_02_01	你好，(RYDIA)！\n怎麼了？\n你很奇怪為何能聽到我們的聲音嗎？
N116_C03_136_03_01	(RYDIA)！\n太好了，妳回來啦！
N116_C03_136_04_01	哎呀，(RYDIA)！\n這幾位是妳的朋友嗎？
N013_C02_136_06_01	據說，如果不打倒阿修羅大人，\n幻獸王是不會聽你們的話的！
N013_C01_136_08_01	這個幻界由阿修羅女王與幻獸王統治著。
N013_C01_136_07_01	夥伴們說異世界到處都是壞人！
N116_C03_136_05_01	這裡是幻界圖書館。\n蘊藏所有知識的寶庫！
N013_C01_139_02_01	人類能夠掌握我們這兒的武器嗎？
N013_C02_139_03_01	(RYDIA)！原來是妳！
N013_C01_140_02_01	(RYDIA)，別隨便把人類帶進來。
N013_C00_140_03_01	我們想要安靜地生活下去。
N013_C02_137_06_01	伊弗利特那傢伙還是那麼熱血。
N013_C01_137_05_01	陸行鳥、濕婆、拉姆……\n大家都是這個幻界的住民。
N013_C02_137_04_01	泰坦什麼的，\n只要用「浮空」對付他，\n小菜一碟！
N013_C01_138_01_01	(RYDIA)！\n不要再離開這裡了！
N013_C01_141_01_01	嗯，這本書讓我感動極了。
N013_C00_141_02_01	噓！\n在圖書館得安靜！
N999_C02_141_04_01	撼動大地的巨人泰坦……<P>\n其力量能撕裂大地，吞沒所有生物。
N999_C02_141_05_01	炎之魔人伊弗利特……<P>\n其火焰能把一切物體燃燒殆盡。
N999_C02_141_06_01	據說存在著至今為止無人知曉的召喚魔法。
N999_C02_141_07_01	拉姆是位慈祥的老人……<P>\n但其憤怒能呼喚烏雲以雷霆懲戒對方。
N999_C02_141_08_01	冰之女王濕婆……<P>\n一旦惹怒她連心臟都會被凍結。
N999_C02_141_09_01	陸行鳥……<P>\n其萌點為逃跑與可愛的外形。
N999_C02_141_01_01	召喚魔法……<P>\n召喚幻獸的魔法。\n擁有此種能力的人如今已十分稀少。
N999_C02_141_02_01	幻界遠比人間界擁有更悠久的歷史……
N999_C02_141_03_01	與人間界相連的洞窟……<P>\n只有擁有堅強精神與身體的人方可來往。
N013_C00_142_01_01	這裡有永遠讀不完的書，\n所以我永遠不會無聊。
N013_C01_142_02_01	人間界也有文學嗎？
N999_C02_142_06_01	就連使用窺伺探測也沒法知其根底的魔物\n只要閱讀怪獸圖鑒便能知曉其來歷……
N999_C02_142_07_01	幻獸、魔物、人類……\n從何而來，又將去往何處……\n是永遠的謎。
N999_C02_142_08_01	遙遠的往昔，巨型鯨魚從月球降臨至此地……<P>\n如今，牠沉眠於龍的體內。
N999_C02_142_09_01	據說，超越幻獸王之物……<P>\n創造幻獸的幻獸神在遠方守護著我們。<P>\n幻獸神至今未嘗一敗……<P>\n恐怕只有將其力量反射回去，才能打敗幻獸神吧。
N999_C02_142_10_01	兩輪明月……<P>\n據傳太古時代僅有一輪。
N999_C02_142_01_01	幻界女王阿修羅……<P>\n既為幻獸王之妻也是挑戰幻獸王之前的一道難關。\n能靈活利用其力量的勝者才能見到幻獸王……
N999_C02_142_02_01	幻獸王……<P>\n號稱無敵的幻界之主。\n據傳他從北海出現，是大海之主。
N999_C02_142_03_01	以一擊必殺的斬鐵劍為豪的奧汀……<P>\n曾經僅有一次失敗，\n便是因其佩劍被雷擊中。
N999_C02_142_04_01	纖弱而溫柔的風精靈……<P>\n當她們合力之時，\n能發揮她們潛藏的力量。
N999_C02_142_05_01	幻界的規則……<P>\n須擁有堅強與正義的心。\n若無法看透何謂堅強，\n便難以得到力量。
N013_C02_143_01_01	這裡是幻獸王與王妃的房間。
N013_C02_143_02_01	要想與幻獸王交談，\n就必須取得阿修羅王妃的許可。
N104_C00_143_03_01	幻獸王？\n不，不，\n我只是個老頭子！
N112_C00_144_03_01	哎呀呀，你們是從哪兒來的？
N112_C00_144_02_01	你知道嗎？\n據說西北方的島的洞窟與幻界相連呀。\n是不是有點害怕了！
N112_C00_144_01_01	他們說地面上的大海是藍色的，\n真噁心！
N112_C00_144_04_01	啦哩吼？\n不，我們這兒是用嗨謔！
N112_C00_144_05_01	你們是從地面來的？哎呀呀，\n原來地面的世界是真實存在的啊！
N112_C00_144_06_01	嗨謔！\n最近城裡一直騷動不安，\n出什麼事了嗎？
N112_C00_146_01_01	妖精們是膽小鬼！\n明明我們很和善！
N112_C00_146_02_01	在西北邊的角落的某個洞窟裡住著\n名叫風精靈的妖精！
N112_C00_147_03_01	有客人嗎？\n真是稀客呀！
N112_C00_148_01_01	你們來到這裡真不容易，\n來，想拿什麼就拿什麼吧！
N112_C00_148_02_01	我是個農民。
E0062_00_268_a_01	出示解除封印的證明……\n來打開通往暗之水晶的道路……
E0063_ 00_290_a_01	獲得了「暗之水晶」！
E0064_ 00_289_a_01	牆壁！！
E0064_ 00_289_a_02	牆壁在動！
E0064_ 00_289_a_03	不愧為封印洞窟……\n即使取回水晶也不能掉以輕心！
E0064_ 00_289_a_04	那麼，就讓我們把它摧毀！
E0064_ 01_289_a_01	幹得好！
E0064_ 01_289_a_02	嘿！\n別妄想操縱任何牆壁了！
E0065_ 00_268_a_01	怎麼了？
E0065_ 00_268_a_02	(CAIN)……\n快回來，(CAIN)……<P>\n帶著那顆水晶回到我身邊……
E0065_ 00_268_a_03	高貝扎！
E0065_ 00_268_a_04	(CAIN)！
E0065_ 00_268_a_05	別聽他胡說！
E0065_ 00_268_a_06	沒關係……<P>\n我已經恢復正常了！
E0065_ 00_268_a_07	唔！
E0065_ 00_268_a_08	「暗之水晶」被奪走了！
E0065_ 00_268_a_09	混帳！
E0065_ 00_268_a_10	(CAIN)，你在幹什麼？！
E0065_ 00_268_a_11	別小看我的法術。\n我正等著你們拿到最後的水晶的這一刻！<P>\n這樣我便能建造完成巴别塔！\n可以前往月球了！<P>\n跟我走，(CAIN)！
E0065_ 00_268_a_12	(CAIN)！\n快醒醒！
E0065_ 00_268_a_13	……
E0065_ 00_268_a_14	(CAIN)！
E0065_ 00_268_a_15	這樣一來……\n我便集齊了所有水晶……\n通往月球之路將被開啟！
E0065_ 00_268_a_16	給我慢著！！
E0065_ 00_268_a_17	哈哈哈哈哈！
E0065_ 00_268_a_18	(CAIN)……
E0065_ 00_268_a_19	怎麼會這樣！
P013_C00_ 274_02_01	門怪正向我們襲來！
E0105_00_117_a_01	你要幹啥？滾一邊去！\n如果你有尾巴的話那麼就好商量了。
E0105_00_117_a_02	這、這正是我尋覓已久的「鼠尾巴」！！\n好吧，把這塊金屬分一點給你們！
E0105_00_117_a_03	獲得了「堅鋼石」！
N122_C01_117_02_01	這、這正是我尋覓已久的「粉色尾巴」！！\n好吧，把這個也給你們吧！
N122_C01_117_02_02	獲得了「堅鋼鎧」！
N122_C02_117_01_01	我爸爸的興趣愛好是收集動物的尾巴。\n最近，他好像在這一帶發現了一塊珍稀的礦石。
E0106_00_151_a_01	我不會再鍛造劍了！\n找不到傳說中的「堅鋼石」，\n已經造不出更好的劍了……
E0106_00_151_a_02	這、這不是傳說中的礦石「堅鋼石」嗎！\n好嘞！為了答謝你們，\n由我讓這把陳舊的劍得到重生吧！
E0106_00_151_a_03	交出了「傳說之劍」。
E0107_00_150_a_01	做好了！\n其名為聖劍「石中劍」！\n好好使用它！
E0107_00_150_a_02	獲得了「石中劍」！
N112_C00_150_02_01	這裡是經營著世界第一鐵匠鋪可可羅師父的家啦哩。
N112_C00_150_02_02	師父似乎變得生龍活虎了啦哩！
N112_C00_150_01_01	最近，師父完全沒有幹勁，\n總是在睡覺啦哩。
N112_C00_150_01_02	我也要成為不輸給師父的鐵匠！
N112_C00_150_01_03	師父竟然製作了這麼棒的劍啦哩！
N112_C00_150_03_01	哪能這麼快！\n你太性急了！
N112_C00_150_03_02	多謝你們，讓我重新找回了幹勁。
N012_C02_152_04_01	對了，曾經有一位從藍星遠道而來的夥伴，\n他發明了船……<P>\n他十分擅長給人取外號……
N012_C00_152_03_01	我們是哼鳴威一族。
N012_C02_152_02_01	你要改名字？\n我不明白你在說什麼。
N012_C01_152_5	哼哼哼♪
E0069_00_153_a_01	你們終於來了！
E0069_00_153_a_02	你是誰？
E0069_00_153_a_03	我是守護著長眠的月之民(FOOSUYA)……
E0069_00_153_a_04	月之民？
E0069_00_153_a_05	正是……\n那已經是遙遠往昔的事情了……<P>\n位於火星與木星之間的星球發生了瀕臨滅絕的危機……<P>\n倖存者乘船逃至藍星……
E0069_00_153_a_06	藍星？
E0069_00_153_a_07	就是你們居住的地方。<P>\n不過，因為藍星尚處於進化的階段，\n那些移民製造了另一個月球，\n長眠於那裡……
E0069_00_153_a_08	他們就是月之民嗎！
E0069_00_153_a_09	然而，其中有人厭惡沉眠！\n他想燒毀藍星上所有生物，\n將其變為自己的住處。
E0069_00_153_a_10	太過分了！
E0069_00_153_a_11	我封印了那個人……\n不過，在長眠期間，\n他的執念變得更強烈了！<P>\n他的執念，\n使棲息在你們星球的邪惡之物變得更為邪惡……\n並驅使他們收集水晶。
E0069_00_153_a_12	那麼，高貝扎也是被那個人唆使的嗎！
E0069_00_153_a_13	那傢伙是誰？
E0069_00_153_a_14	他的名字叫「澤姆斯」！<P>\n水晶是我們的能量來源。\n那傢伙收集水晶的原因，\n恐怕是為了啟動次元升降機。<P>\n他計畫利用次元升降機讓巴別巨人降臨你們的星球，\n燒毀一切！
E0069_00_153_a_15	天哪……
E0069_00_153_a_16	但是，大多數月之民並不是這樣的。<P>\n我一直等待著藍星住民\n能進化到可與我們平等對話的那天到來……<P>\n大家都一直沉眠著，\n夢想著這一天的到來……
E0069_00_153_a_17	我們乘坐的魔導船從何而來？
E0069_00_153_a_18	遙遠的往昔，我弟弟庫魯雅製造了這艘魔導船，\n把它降落到藍星。<P>\n庫魯雅非常憧憬你們所在的未知星球……<P>\n魔鬼之路和飛空艇的技術正是在那時傳播到藍星的……<P>\n在此之後，庫魯雅與藍星姑娘墜入了愛河，\n生下了兩個孩子……<P>\n其中一位……<P>\n就是你……
E0069_00_153_a_19	什麼？！<P>\n是我？<P>\n那麼，我在試煉之山聽到的那個聲音是父親嗎……
E0069_00_153_a_20	那是你的父親……\n庫魯雅的靈魂……<P>\n原來如此……怪不得你和年輕時的庫魯雅如此相似……
E0069_00_153_a_21	那個聲音……\n是我父親的！
E0069_00_153_a_22	為了阻止澤姆斯的野心，\n庫魯雅把那份力量傳授給了你。<P>\n為了藍星以及月之民，\n我們必須打倒澤姆斯！<P>\n我們要儘快前往艾布拉納的巴别塔！
E0069_00_153_a_23	巴别塔？！\n但是，塔的周圍覆蓋著屏障！
E0069_00_153_a_24	我應該能設法進去！<P>\n絕不能讓巴别巨人降臨藍星！\n我伴你們前行！
E0069_00_153_a_25	「月之民(FOOSUYA)」成為了同伴！
E0073_00_154_a_01	我們將帶你們去往通往核心的道路！
B006_C00_154_01_01	我們是月之水晶。
B006_C00_154_01_02	巴别塔被毀，\n隨之解除了澤姆斯的封印。\n這樣一來，我們應該能前往澤姆斯的所在之處了。
B006_C00_154_02_01	由於安放在藍星的８顆水晶產生的平衡，\n這座月球才得以存續。
B006_C00_154_02_02	道路下面封印著澤姆斯以及曾經威脅著月之民們的、\n擁有著強大力量的武器。
B006_C00_154_03_01	從位於月球中心的階梯可以去往澤姆斯所在的核心……
B006_C00_154_03_02	我們將帶你們去往通往核心的道路！
B006_C00_154_04_01	澤姆斯在內側張開了結界，\n以封印通往核心的道路。
B006_C00_154_04_02	我們朝著月球的核心進發！
B006_C00_154_05_01	澤姆斯唆使高貝扎收集藍星的水晶，\n他企圖通過巴别塔增強其能量。
B006_C00_154_05_02	我們是月之水晶。
B006_C00_154_06_01	我們８顆水晶封印著澤姆斯。
B006_C00_154_06_02	澤姆斯與我們的念力之間充滿了巨大能量。
B006_C00_154_07_01	澤姆斯是個極其可怕的人。\n即使把他封印在大地深處，\n他邪惡的執念仍在不斷增大。
B006_C00_154_07_02	我們用盡全力從內側中和澤姆斯的念力。
B006_C00_154_08_01	月之民沉眠於這片大地。<P>\n(FOOSUYA)作為看守人守護著沉眠的月之民。
B006_C00_154_08_02	剛才，\n(FOOSUYA)和庫魯雅的兒子進入了塔中……<P>\n過了好長時間仍未歸來。
N999_C08_154_01_01	被看不見的力量封印著。
E0125_00_295_a_01	利維坦也加入了你們的隊伍嗎？\n不過，這件事無需光之力也能辦到。<P>\n讓我幻獸神巴哈姆特下達最後的審判，<P>\n測試你們是否擁有真的光之力！
E0125_00_295_b_01	５
E0125_00_295_b_02	４
E0125_00_295_b_03	３
E0125_00_295_b_04	２
E0125_00_295_b_05	１
E0125_01_295_a_01	我確實感受到了你們的力量和精神。<P>\n(RYDIA)啊……\n在妳需要我的時候，\n詠唱「巴哈姆特」吧！
E0125_01_295_a_02	(RYDIA)學會了「巴哈姆特」！
N106_C00_295_01_01	你找幻獸神大人有何貴幹！
N106_C00_295_01_02	你們是得到巴哈姆特大人首次認同的人！
N107_C00_295_02_01	哎呀？\n你是擁有一半人類血的混血兒……
N107_C00_295_02_02	你們似乎背負著重大的命運。
N016_C00_295_03_01	你沒有得到幻獸王的認同吧。\n那就請退下。
N016_C00_295_03_02	我確實感受到了你們的力量和精神。<P>\n(RYDIA)啊……\n在妳需要我的時候，\n詠唱「巴哈姆特」吧！
E0070_04_160_a_01	呀！
E0070_04_160_a_02	巴别塔已經……
E0070_04_160_a_03	我們晚來了一步嗎！
E0070_04_160_a_04	什麼？！
E0070_04_160_a_05	巴别巨人誕生了！
E0070_06_160_a_01	太糟了！
E0070_06_160_a_02	可惡！！
E0070_06_160_a_03	已經沒有任何挽救的餘地了嗎？
E0070_06_160_a_04	那是什麼？！
E0070_08_345_a_01	矮人戰車隊在此！\n為了孕育我們的母親大地，我們也要戰鬥！
E0070_08_345_a_02	啦哩吼！
E0070_09_345_a_01	大家都在戰鬥，我不能一個人躺著！
E0070_11_346_a_01	有老夫在，你們不必擔心！\n全力發動引擎！！
E0070_11_346_a_02	是！
E0070_12_346_a_01	嘿嘿！\n大哥，好久不見！
E0070_12_346_a_02	長老救了我們！
E0070_12_346_a_03	這場戰鬥，不只是為了你們……\n而是為了大地之上的所有生靈！
E0070_13_346_a_01	(CECIL)……\n好好看著我從你們那裡學到的勇氣！
E0070_15_160_a_01	大家！
E0070_15_160_a_02	巨人在徘徊！
E0070_15_160_a_03	趁此機會，\n我們鑽進那傢伙的體內吧！
E0070_15_160_a_04	原來如此！\n從其內側攻擊其心臟嗎！
E0070_15_160_a_05	(CID)，拜託了！
E0070_17_346_a_01	靠近他的嘴！
E0070_17_346_a_02	說話的是誰啊！語氣這麼囂張？！
E0070_17_346_a_03	他是月之民(FOOSUYA)。
E0070_17_346_a_04	竟然是月之民？！
E0070_17_346_a_05	你辦得到嗎？
E0070_17_346_a_06	你把老夫當成什麼了！\n老夫可是飛空艇專家(CID)啊！\n全都包在老夫身上！！
E0070_17_346_a_07	機會來了！
E0070_17_346_a_08	好嘞！大家抓緊了！！
E0071_00_243_a_01	等你們很久了！
E0071_00_243_a_02	你們無法阻止巨人！
E0071_00_243_a_03	哢哢哢，你們將會在這裡……
E0071_00_243_a_04	變成屍體！
E0071_00_243_a_05	四天王！
E0071_00_243_a_06	用澤姆斯大人賜予……
E0071_00_243_a_07	我們的生命……
E0071_00_243_a_08	殺了你們！
E0071_00_243_a_09	沒想到還能與你們再會！<P>\n在之前那場戰鬥中，\n你們教會我何謂齊心協力……<P>\n恢復你們的體力和能量！
E0071_00_243_a_10	ＨＰ和ＭＰ恢復了！
E0071_00_243_a_11	全力攻過來吧！
E0071_01_243_a_01	澤姆斯大人！
E0071_01_243_a_02	沒想到我們會……
E0071_01_243_a_03	再次戰敗！
E0071_01_243_a_04	是我們輸了……
E0072_00_249_a_01	這裡是巨人的心臟……\n也就是控制系統。
E0072_00_249_a_02	好、好大！
E0072_00_249_a_03	首先必須與防禦系統戰鬥，\n不然控制系統會自動復原！
E0072_01_249_a_01	太好了……
E0072_01_249_a_02	巨人停止行動了！
E0072_01_249_a_03	混蛋！！
E0072_01_249_a_04	竟然摧毀了巨人！
E0072_01_249_a_05	你是誰？！
E0072_01_249_a_06	你又是誰？！
E0072_01_249_a_07	你……\n知道自己是誰嗎？
E0072_01_249_a_08	不、不要！
E0072_01_249_a_09	快醒醒！
E0072_01_249_a_10	為何……我曾經被如此強烈的憎惡剝奪了身心……
E0072_01_249_a_11	你恢復自己的本性了嗎……\n你……還記得自己父親的名字嗎？
E0072_01_249_a_12	爸爸？\n他的名字是庫魯雅……
E0072_01_249_a_13	什麼！！
E0072_01_249_a_14	這麼說，你是(CECIL)的……
E0072_01_249_a_15	哥哥嗎？！
E0072_01_249_a_16	高貝扎竟然……是我的哥哥……
