SPEAKER_01	？？？？
E0056_ 01_239_a_03	卢格那家伙\n又胡作非为！
E0056_ 01_239_a_04	卢比坎特……\n你这混蛋……我绝不放过你！！
E0056_ 01_239_a_05	把你的双亲变成魔物一事，\n是卢格的胡作非为，\n我替他向你道歉……<P>\n我和其他人不同，\n喜欢堂堂正正地战斗。
E0056_ 01_239_a_06	别开玩笑了！
E0056_ 01_239_a_07	我喜欢像你这般勇气可嘉的人。<P>\n不过，\n被七情六欲玩弄的人永远无法得到真正强大的力量……
E0056_ 01_239_a_08	就让你见识见识你口中这样的人的……<P>\n愤怒吧！！
E0056_ 01_239_a_09	愤怒唤醒了(EDGE)的力量！
E0056_ 01_239_a_10	(EDGE)学会了“水遁”和“雷迅”！
E0056_ 01_239_a_11	呵，真是个有趣的人……\n愤怒竟能引出如此强大的力量吗。<P>\n不过，我的火焰斗篷就连冰冻三尺般的冷气都能阻挡！
E0057_00_239_a_01	来吧，我给你们恢复体力和能量。\n全力攻上来吧！
E0057_00_239_a_02	ＨＰ和ＭＰ恢复了！
E0057_00_239_b_01	雕虫小技！
E0057_00_239_b_02	火是这么用的！
E0057_00_239_b_03	这次是我输了……但是……
E0057_00_239_b_04	总有一天，我一定会复活的。
E0057_00_239_b_05	永别了。
E0057_01_239_a_01	原来还有这么一招……\n同心协力……<P>\n怪不得高贝扎大人也觉得棘手。\n你们几位都是出色的战士……<P>\n终有一日……\n我们还会再见面的！
E0057_01_239_a_02	……<P>\n老爸……<P>\n老妈……<P>\n我为你们报仇了！
E0057_01_239_a_03	王子！
E0057_01_239_a_04	爷爷！大家也都在！
E0057_01_239_a_05	老夫们也一起战斗！\n卢比坎特那家伙在哪儿？
E0057_01_239_a_06	战斗已经结束了……
E0057_01_239_a_07	噢！不愧是王子！
E0057_01_239_a_08	并不仅仅靠我单枪匹马的力量……\n还有劳了这几位同伴。
E0057_01_239_a_09	哎呀，各位也帮了大忙啊！
E0057_01_239_a_10	高贝扎究竟\n是什么人……
E0057_01_239_a_11	他收集水晶，企图前往月球，\n并操纵了卢比坎特。
E0057_01_239_a_12	他想去那轮挂在夜空中的月亮？
E0057_01_239_a_13	据说，月球上有能毁灭世界的强大力量……
E0057_01_239_a_14	我们必须阻止他们！
E0057_01_239_a_15	所有罪行都是高贝扎犯下的……\n我绝不原谅！
E0057_01_239_a_16	王子！\n王子您还身兼重建我们艾布拉纳王国的重任！
E0057_01_239_a_17	如今，深陷危机的并非只有艾布拉纳！\n全世界都面临着存亡的危机！<P>\n不狠狠地教训高贝扎这混蛋一顿，\n我就咽不下这口气！
E0057_01_239_a_18	王子，请一定要保重！
E0057_01_239_a_19	这个我知道。\n今后的事情就交给我了！
E0057_01_239_a_20	老臣明白了！\n老臣们会守住这座城的！\n王子就拜托各位了！<P>\n忍者众回城吧！
E0057_01_239_a_21	王子殿下，祝您百战百胜！
E0057_01_239_a_22	谢谢！
E0057_01_239_a_23	好嘞，我们出发吧！\n揍扁高贝扎！
E0057_01_239_a_24	我们是为了夺回水晶！
E0057_01_239_a_25	啊，我知道。\n我们走吧！
E0058_00_321_a_01	这是陷阱？！
E0058_00_321_a_02	好痛！
E0058_00_321_a_03	我们似乎掉落到\n地下了……
E0059_00_347_a_01	这是什么！
E0059_00_347_a_02	敌人的新型飞空艇？
E0059_00_347_a_03	好嘞！\n我们就坐它飞出去吧！
E0059_00_347_a_04	但是，这可是敌人的飞空艇啊！
E0059_00_347_a_05	别担心！\n飞空艇不都是一样的嘛！\n我们能够驾驶就行了！
E0059_00_347_a_06	你们不觉得这是个陷阱吗……
E0059_00_347_a_07	不需要担心啦！\n我觉得这是个好机会。<P>\n好嘞！把它命名为\n“猎隼号”怎么样？
E0059_00_347_a_08	真是的！
E0059_00_347_a_09	我们赶紧逃出去吧！
E0059_00_347_a_10	猎隼号前进！
E0055_00_232_a_01	卢比坎特，终于见到你了！\n我终于等到了今天！
E0055_00_232_a_02	呵，我们在哪儿见过面吗？
E0055_00_232_a_03	我是艾布拉纳的王子！\n(EDGE)大人！
E0055_00_232_a_04	艾布拉纳？\n你在说什么？
E0055_00_232_a_05	去问问你自己！
E0055_01_232_a_01	可……恶……
E0055_01_232_a_02	你确实拥有令你自信的强大力量……\n不过，和我比还差得远。<P>\n好好修炼一番……\n我随时随地奉陪！
E0055_01_232_a_03	慢……着……
E0055_01_232_a_04	你没事吧？！
E0055_01_232_a_05	太、太丢脸了……\n我竟然会输！
E0055_01_232_a_06	我们也在追寻卢比坎特\n所持有的水晶。
E0055_01_232_a_07	别出手！\n那个家伙……\n那个家伙必须由我亲手打倒！
E0055_01_232_a_08	您的对手可是四天王之一，王子殿下。
E0055_01_232_a_09	您已经尝到他的厉害了吧！
E0055_01_232_a_10	嘿……\n别以为我只是个在温室里长大的王子。<P>\n艾布拉纳王族代代继承着忍者的奥义！<P>\n比你们……\n要强多了……
E0055_01_232_a_11	你脾气耍够了吧！\n我不想再看到\n更多人死去！！
E0055_01_232_a_12	(TELLA)叔叔和(YANG)都已经牺牲了！<P>\n(CID)叔叔也！\n大家，大家都牺牲了！！
E0055_01_232_a_13	喂，别这样……
E0055_01_232_a_14	(RYDIA)……
E0055_01_232_a_15	呜呜呜……
E0055_01_232_a_16	对手是四天王中最强的一员！\n我们暂且不清楚是否有胜算。<P>\n不过，我们必须从他手中夺回水晶！
E0055_01_232_a_17	弄哭了这么漂亮的姐姐……\n我投降了……<P>\n我们就趁此机会组队干掉那家伙吧！
E0055_01_232_a_18	唉，这位王子受了这么重的伤，还是嘴硬。<P>\n看不下去了。\n喂，(ROZA)……
E0055_01_232_a_19	救疗！！
E0055_01_232_a_20	姐姐，谢啦！\n你也是位美女啊！
E0055_01_232_a_21	好嘞！那么，\n让我们友好地结伴同行吧！
E0055_01_232_a_22	你变得真快！
E0055_01_232_a_23	“忍者(EDGE)”成为了同伴！
N102_C01_227_01_01	来者何人！<P>\n哦，原来是人类啊。
N102_C01_227_01_02	王子殿下！\n让他们见识见识您华丽的忍术！
N102_C01_227_03_01	我们被敌人赶出城，\n现在，这片土地是我们的领地。
N102_C01_227_02_01	我们是高傲的艾布拉纳王国的子民！
N102_C01_227_07_01	食物已所剩无几。\n我们能撑到何时呢……
N102_C01_227_06_01	幸存者全都逃到了此地。
N102_C01_227_05_01	王子殿下前去观察情况，\n但迟迟未归……
N102_C01_227_05_02	王子殿下回城之前，\n我们会死守住这里！
N102_C01_227_04_01	这里是通往卢比坎特的大本营，\n巴别塔的近路。
N102_C01_230_01_01	忍术高强的艾布拉纳王国竟会如此轻易败北……
N102_C01_230_02_01	那种可怕的魔物究竟从何而来？
N102_C01_230_03_01	王子殿下刚出门办事，\n国王和王妃陛下就遭到了不幸……
N104_C02_230_04_01	老夫是艾布拉纳的老臣。\n王子虽然毒舌，但内心非常温柔。<P>\n为了潜入巴别塔替国王和王妃报仇，\n王子殿下挖了一条近道。<P>\n可是，最近不知为何看不到他的身影。\n他该不会干傻事吧……
N104_C02_230_04_02	这里就交给老夫吧！\n千万要保重！\n如果连王子殿下也不在的话，\n那么艾布拉纳……
N106_C01_230_05_01	妈妈由我来保护！\n妈妈肚子里还有弟弟或者妹妹！
N103_C01_230_07_01	这孩子……
N103_C01_230_06_01	艾布拉纳的忍者之血会就此断绝吗……
N103_C02_230_09_01	老公，挺住啊！
N102_C01_230_10_01	我们的王子殿下一定能击退敌人！
N102_C01_230_10_02	王子殿下活力充沛……\n那是当然的。
N107_C02_230_08_01	王子殿下说过要为我们击退坏人！\n应该很快就可以回城了吧？
N101_C01_231_01_01	王子殿下单枪匹马闯进了敌方阵营！
N101_C01_231_02_01	王子殿下会被愤怒蒙蔽双眼……
N101_C01_232_01_01	快去阻止王子殿下……
N101_C01_232_02_01	王子殿下正在寻找卢比坎特……
N101_C01_232_03_01	王子殿下，您平安无事吧！\n现在那里非常危险，千万不要接近！
E0110_00_263_a_01	……
E0112_00_263_a_01	啊！不要！
E0112_00_263_a_02	唔！<P>\n嗯……\n到了该修行的时候了吗？\n再让我睡会儿……
E0112_00_263_a_03	……你们是？\n(CECIL)阁下？！
E0112_00_263_a_04	(YANG)！
E0112_00_263_a_05	太好了！\n你终于醒过来了！
E0112_00_263_a_06	风精灵他们救下了濒死的我。
E0112_00_263_a_07	多亏了你，\n那枚巨炮才得以销毁。
E0112_00_263_a_08	我和你们一起走！
E0112_00_263_a_09	不行！你必须躺在床上好好休息！
E0112_00_263_a_10	这是关系到世界的命运之大事！\n我不能继续躺着……
E0112_00_263_a_11	伤患者就好好躺着吧。
E0112_00_263_a_12	你是谁？
E0112_00_263_a_13	我是艾布拉纳的(EDGE)！\n比你更厉害！
E0112_00_263_a_14	艾布拉纳！你是忍者吗……\n我要和你们一起走！
E0112_00_263_a_15	别乱来！\n让我们来帮助你们！
E0112_00_263_a_16	嗯？
E0112_00_263_a_17	那位姑娘是召唤师吧。\n召唤师可以召唤我们！<P>\n我们会代替(YANG)战斗！
E0112_00_263_a_18	我明白了。\n请多指教，风精灵小姐！
E0112_00_263_a_19	(RYDIA)学会了“风精灵”！
E0112_00_263_a_20	在下不胜感激……
N035_C00_263_04_01	我们发现他的时候，他就倒在这个洞穴的入口……\n但是，至今仍未醒来。<P>\n我们一直在照顾他，但他还是没有苏醒……\n是不是光靠我们的爱还不够呢……
N035_C00_263_04_02	万一(YANG)死了怎么办！
N035_C00_263_04_03	帮我向(YANG)问好！
N035_C00_263_04_04	你是召唤士吧。\n召唤士可以召唤出我们！<P>\n我们也会战斗！\n代替教会了我们人类的温柔\n与坚强的(YANG)战斗！
N035_C00_263_03_01	我们不会把(YANG)交出来的！
N035_C00_263_03_02	人类太粗鲁了！
N035_C00_263_03_03	他有妻子，\n所以没办法了。
N035_C00_263_02_01	你们要干什么，快滚出去！
N035_C00_263_02_02	别把(YANG)带走！
N035_C00_263_02_03	(YANG)走了之后我会寂寞，\n但这是无可奈何的事。
N035_C00_263_01_01	呀！是人类！
N035_C00_263_01_02	(YANG)就尽管交给我吧！
N035_C00_263_01_03	(YANG)完全恢复健康了！
P008_C00_263_05_01	……
E0119_00_265_a_01	离开幻界时我经过了这条道路！<P>\n对了，我让利维亚桑他们也来帮忙！
E0120_01_00_143_a_01	女王陛下！
E0120_01_00_143_a_02	(RYDIA)，\n好久不见……
E0120_01_00_143_a_03	拜托了！！\n我们需要你们的力量！
E0120_01_00_143_a_04	虽然我想答应帮助你们，\n但我必须先弄清楚你们有多大本事。<P>\n这是幻界的规则。\n你们有向我挑战的勇气以及打倒我的力量吗？
E0120_01_00_143_a_05	非常遗憾，\n我没法帮助你们。
E0120_01_00_143_a_06	那么，让我看看你们有多大能耐！
E0120_02_01_143_a_01	(RYDIA)……\n你拥有一群坚强而善良的好朋友啊。\n需要帮忙可以随时叫我……
E0120_02_01_143_a_02	(RYDIA)学会了“阿修罗”！
E0120_03_00_143_a_01	(RYDIA)啊……\n你们是第一个打败阿修罗的人。<P>\n不过，仅凭强大的力量是无法打败邪恶力量的。\n你需要能把那份力量引入正道的更加坚强的精神。<P>\n老夫从古至今经历了多场战斗，\n因而领悟了这份精神……<P>\n怎么样，\n和老夫比试一场吗？
E0120_03_00_143_a_02	等你有自信了，\n老夫随时奉陪！
E0120_03_01_143_a_01	这份力量的确是光之力！\n好吧……\n我幻兽王利维亚桑助你们一臂之力！
E0120_03_01_143_a_02	(RYDIA)学会了“利维亚桑”！
N013_C01_134_01_01	(RYDIA)，你回来了！
N013_C00_134_04_01	你们是除(RYDIA)之外，\n我们首次见到的人类。
N013_C02_134_03_01	这里是幻界。\n是幻兽们居住的世界。
N013_C00_134_02_01	幻兽王居住在幻界深处。
N013_C02_136_01_01	(RYDIA)，好久不见！
N116_C03_136_02_01	你好，(RYDIA)！\n怎么了？\n你很奇怪为何能听到我们的声音吗？
N116_C03_136_03_01	(RYDIA)！\n太好了，你回来啦！
N116_C03_136_04_01	哎呀，(RYDIA)！\n这几位是你的朋友吗？
N013_C02_136_06_01	据说，如果不打倒阿修罗大人，\n幻兽王是不会听你们的话的！
N013_C01_136_08_01	这个幻界由阿修罗女王与幻兽王统治着。
N013_C01_136_07_01	伙伴们说异世界到处都是坏人！
N116_C03_136_05_01	这里是幻界图书馆。\n蕴藏所有知识的宝库！
N013_C01_139_02_01	人类能够掌握我们这儿的武器吗？
N013_C02_139_03_01	(RYDIA)！原来是你！
N013_C01_140_02_01	(RYDIA)，别随便把人类带进来。
N013_C00_140_03_01	我们想要安静地生活下去。
N013_C02_137_06_01	伊弗利特那家伙还是那么热血。
N013_C01_137_05_01	陆行鸟、希瓦、拉姆……\n大家都是这个幻界的住民。
N013_C02_137_04_01	泰坦什么的，\n只要用“浮空”对付他，\n小菜一碟！
N013_C01_138_01_01	(RYDIA)！\n不要再离开这里了！
N013_C01_141_01_01	嗯，这本书让我感动极了。
N013_C00_141_02_01	嘘！\n在图书馆得安静！
N999_C02_141_04_01	撼动大地的巨人泰坦……<P>\n其力量能撕裂大地，吞没所有生物。
N999_C02_141_05_01	炎之魔人伊弗利特……<P>\n其火焰能把一切物体燃烧殆尽。
N999_C02_141_06_01	据说存在着至今为止无人知晓的召唤魔法。
N999_C02_141_07_01	拉姆是位慈祥的老人……<P>\n但其愤怒能呼唤乌云以雷霆惩戒对方。
N999_C02_141_08_01	冰之女王希瓦……<P>\n一旦惹怒她连心脏都会被冻结。
N999_C02_141_09_01	陆行鸟……<P>\n其萌点为逃跑与可爱的外形。
N999_C02_141_01_01	召唤魔法……<P>\n召唤幻兽的魔法。\n拥有此种能力的人如今已十分稀少。
N999_C02_141_02_01	幻界远比人间界拥有更悠久的历史……
N999_C02_141_03_01	与人间界相连的洞窟……<P>\n只有拥有坚强精神与身体的人方可来往。
N013_C00_142_01_01	这里有永远读不完的书，\n所以我永远不会无聊。
N013_C01_142_02_01	人间界也有文学吗？
N999_C02_142_06_01	就连使用侦测也没法知其根底的魔物\n只要阅读怪兽图鉴便能知晓其来历……
N999_C02_142_07_01	幻兽、魔物、人类……\n从何而来，又将去往何处……\n是永远的谜。
N999_C02_142_08_01	遥远的往昔，巨型鲸鱼从月球降临至此地……<P>\n如今，它沉眠于龙的体内。
N999_C02_142_09_01	据说，超越幻兽王之物……<P>\n创造幻兽的幻兽神在远方守护着我们。<P>\n幻兽神至今未尝一败……<P>\n恐怕只有将其力量反射回去，才能打败幻兽神吧。
N999_C02_142_10_01	两轮明月……<P>\n据传太古时代仅有一轮。
N999_C02_142_01_01	幻界女王阿修罗……<P>\n既为幻兽王之妻也是挑战幻兽王之前的一道难关。\n能灵活利用其力量的胜者才能见到幻兽王……
N999_C02_142_02_01	幻兽王……<P>\n号称无敌的幻界之主。\n据传他从北海出现，是大海之主。
N999_C02_142_03_01	以一击必杀的斩铁剑为豪的奥丁……<P>\n曾经仅有一次失败，\n便是因其佩剑被雷击中。
N999_C02_142_04_01	纤弱而温柔的风精灵……<P>\n当她们合力之时，\n能发挥她们潜藏的力量。
N999_C02_142_05_01	幻界的规则……<P>\n须拥有坚强与正义的心。\n若无法看透何谓坚强，\n便难以得到力量。
N013_C02_143_01_01	这里是幻兽王与王妃的房间。
N013_C02_143_02_01	要想与幻兽王交谈，\n就必须取得阿修罗王妃的许可。
N104_C00_143_03_01	幻兽王？\n不，不，\n我只是个老头子！
N112_C00_144_03_01	哎呀呀，你们是从哪儿来的？
N112_C00_144_02_01	你知道吗？\n据说西北方的岛的洞窟与幻界相连呀。\n是不是有点害怕了！
N112_C00_144_01_01	他们说地面上的大海是蓝色的，\n真恶心！
N112_C00_144_04_01	啦哩吼？\n不，我们这儿是用嗨嚯！
N112_C00_144_05_01	你们是从地面来的？哎呀呀，\n原来地面的世界是真实存在的啊！
N112_C00_144_06_01	嗨嚯！\n最近城里一直骚动不安，\n出什么事了吗？
N112_C00_146_01_01	妖精们是胆小鬼！\n明明我们很和善！
N112_C00_146_02_01	在西北边的角落的某个洞窟里住着\n名叫风精灵的妖精！
N112_C00_147_03_01	有客人吗？\n真是稀客呀！
N112_C00_148_01_01	你们来到这里真不容易，\n来，想拿什么就拿什么吧！
N112_C00_148_02_01	我是个农民。
E0062_00_268_a_01	出示解除封印的证明……\n来打开通往暗之水晶的道路……
E0063_ 00_290_a_01	获得了“暗之水晶”！
E0064_ 00_289_a_01	墙壁！！
E0064_ 00_289_a_02	墙壁在动！
E0064_ 00_289_a_03	不愧为封印洞窟……\n即使取回水晶也不能掉以轻心！
E0064_ 00_289_a_04	那么，就让我们把它摧毁！
E0064_ 01_289_a_01	干得好！
E0064_ 01_289_a_02	嘿！\n别妄想操纵任何墙壁了！
E0065_ 00_268_a_01	怎么了？
E0065_ 00_268_a_02	(CAIN)……\n快回来，(CAIN)……<P>\n带着那颗水晶回到我身边……
E0065_ 00_268_a_03	高贝扎！
E0065_ 00_268_a_04	(CAIN)！
E0065_ 00_268_a_05	别听他胡说！
E0065_ 00_268_a_06	没关系……<P>\n我已经恢复正常了！
E0065_ 00_268_a_07	唔！
E0065_ 00_268_a_08	“暗之水晶”被夺走了！
E0065_ 00_268_a_09	混账！
E0065_ 00_268_a_10	(CAIN)，你在干什么？！
E0065_ 00_268_a_11	别小看我的法术。\n我正等着你们拿到最后的水晶的这一刻！<P>\n这样我便能建造完成巴别塔！\n可以前往月球了！<P>\n跟我走，(CAIN)！
E0065_ 00_268_a_12	(CAIN)！\n快醒醒！
E0065_ 00_268_a_13	……
E0065_ 00_268_a_14	(CAIN)！
E0065_ 00_268_a_15	这样一来……\n我便集齐了所有水晶……\n通往月球之路将被开启！
E0065_ 00_268_a_16	给我慢着！！
E0065_ 00_268_a_17	哈哈哈哈哈！
E0065_ 00_268_a_18	(CAIN)……
E0065_ 00_268_a_19	怎么会这样！
P013_C00_ 274_02_01	门怪正向我们袭来！
E0105_00_117_a_01	你要干啥？滚一边去！\n如果你有尾巴的话那么就好商量了。
E0105_00_117_a_02	这、这正是我寻觅已久的“鼠尾巴”！！\n好吧，把这块金属分一点给你们！
E0105_00_117_a_03	获得了“精金”！
N122_C01_117_02_01	这、这正是我寻觅已久的“粉色尾巴”！！\n好吧，把这个也给你们吧！
N122_C01_117_02_02	获得了“精金铠”！
N122_C02_117_01_01	我爸爸的兴趣爱好是收集动物的尾巴。\n最近，他好像在这一带发现了一块珍稀的矿石。
E0106_00_151_a_01	我不会再锻造剑了！\n找不到传说中的“精金”，\n已经造不出更好的剑了……
E0106_00_151_a_02	这、这不是传说中的矿石“精金”吗！\n好嘞！为了答谢你们，\n由我让这把陈旧的剑得到重生吧！
E0106_00_151_a_03	交出了“传说之剑”。
E0107_00_150_a_01	做好了！\n其名为圣剑“王者之剑”！\n好好使用它！
E0107_00_150_a_02	获得了“王者之剑”！
N112_C00_150_02_01	这里是经营着世界第一铁匠铺可可罗师父的家啦哩。
N112_C00_150_02_02	师父似乎变得生龙活虎了啦哩！
N112_C00_150_01_01	最近，师父完全没有干劲，\n总是在睡觉啦哩。
N112_C00_150_01_02	我也要成为不输给师父的铁匠！
N112_C00_150_01_03	师父竟然制作了这么棒的剑啦哩！
N112_C00_150_03_01	哪能这么快！\n你太性急了！
N112_C00_150_03_02	多谢你们，让我重新找回了干劲。
N012_C02_152_04_01	对了，曾经有一位从蓝星远道而来的伙伴，\n他发明了船……<P>\n他十分擅长给人取外号……
N012_C00_152_03_01	我们是哼鸣威一族。
N012_C02_152_02_01	你要改名字？\n我不明白你在说什么。
N012_C01_152_5	哼哼哼♪
E0069_00_153_a_01	你们终于来了！
E0069_00_153_a_02	你是谁？
E0069_00_153_a_03	我是守护着长眠的月之民(FOOSUYA)……
E0069_00_153_a_04	月之民？
E0069_00_153_a_05	正是……\n那已经是遥远往昔的事情了……<P>\n位于火星与木星之间的星球发生了濒临灭绝的危机……<P>\n幸存者乘船逃至蓝星……
E0069_00_153_a_06	蓝星？
E0069_00_153_a_07	就是你们居住的地方。<P>\n不过，因为蓝星尚处于进化的阶段，\n那些移民制造了另一个月球，\n长眠于那里……
E0069_00_153_a_08	他们就是月之民吗！
E0069_00_153_a_09	然而，其中有人厌恶沉眠！\n他想烧毁蓝星上所有生物，\n将其变为自己的住处。
E0069_00_153_a_10	太过分了！
E0069_00_153_a_11	我封印了那个人……\n不过，在长眠期间，\n他的执念变得更强烈了！<P>\n他的执念，\n使栖息在你们星球的邪恶之物变得更为邪恶……\n并驱使他们收集水晶。
E0069_00_153_a_12	那么，高贝扎也是被那个人唆使的吗！
E0069_00_153_a_13	那家伙是谁？
E0069_00_153_a_14	他的名字叫“泽姆斯”！<P>\n水晶是我们的能量来源。\n那家伙收集水晶的原因，\n恐怕是为了启动次元升降机。<P>\n他计划利用次元升降机让巴别巨人降临你们的星球，\n烧毁一切！
E0069_00_153_a_15	天哪……
E0069_00_153_a_16	但是，大多数月之民并不是这样的。<P>\n我一直等待着蓝星住民\n能进化到可与我们平等对话的那天到来……<P>\n大家都一直沉眠着，\n梦想着这一天的到来……
E0069_00_153_a_17	我们乘坐的魔导船从何而来？
E0069_00_153_a_18	遥远的往昔，我弟弟库鲁雅制造了这艘魔导船，\n把它降落到蓝星。<P>\n库鲁雅非常憧憬你们所在的未知星球……<P>\n魔鬼之路和飞空艇的技术正是在那时传播到蓝星的……<P>\n在此之后，库鲁雅与蓝星姑娘坠入了爱河，\n生下了两个孩子……<P>\n其中一位……<P>\n就是你……
E0069_00_153_a_19	什么？！<P>\n是我？<P>\n那么，我在试炼之山听到的那个声音是父亲吗……
E0069_00_153_a_20	那是你的父亲……\n库鲁雅的灵魂……<P>\n原来如此……怪不得你和年轻时的库鲁雅如此相似……
E0069_00_153_a_21	那个声音……\n是我父亲的！
E0069_00_153_a_22	为了阻止泽姆斯的野心，\n库鲁雅把那份力量传授给了你。<P>\n为了蓝星以及月之民，\n我们必须打倒泽姆斯！<P>\n我们要尽快前往艾布拉纳的巴别塔！
E0069_00_153_a_23	巴别塔？！\n但是，塔的周围覆盖着屏障！
E0069_00_153_a_24	我应该能设法进去！<P>\n绝不能让巴别巨人降临蓝星！\n我伴你们前行！
E0069_00_153_a_25	“月之民(FOOSUYA)”成为了同伴！
E0073_00_154_a_01	我们将带你们去往通往核心的道路！
B006_C00_154_01_01	我们是月之水晶。
B006_C00_154_01_02	巴别塔被毁，\n随之解除了泽姆斯的封印。\n这样一来，我们应该能前往泽姆斯的所在之处了。
B006_C00_154_02_01	由于安放在蓝星的８颗水晶产生的平衡，\n这座月球才得以存续。
B006_C00_154_02_02	道路下面封印着泽姆斯以及曾经威胁着月之民们的、\n拥有着强大力量的武器。
B006_C00_154_03_01	从位于月球中心的阶梯可以去往泽姆斯所在的核心……
B006_C00_154_03_02	我们将带你们去往通往核心的道路！
B006_C00_154_04_01	泽姆斯在内侧张开了结界，\n以封印通往核心的道路。
B006_C00_154_04_02	我们朝着月球的核心进发！
B006_C00_154_05_01	泽姆斯唆使高贝扎收集蓝星的水晶，\n他企图通过巴别塔增强其能量。
B006_C00_154_05_02	我们是月之水晶。
B006_C00_154_06_01	我们８颗水晶封印着泽姆斯。
B006_C00_154_06_02	泽姆斯与我们的念力之间充满了巨大能量。
B006_C00_154_07_01	泽姆斯是个极其可怕的人。\n即使把他封印在大地深处，\n他邪恶的执念仍在不断增大。
B006_C00_154_07_02	我们用尽全力从内侧中和泽姆斯的念力。
B006_C00_154_08_01	月之民沉眠于这片大地。<P>\n(FOOSUYA)作为看守人守护着沉眠的月之民。
B006_C00_154_08_02	刚才，\n(FOOSUYA)和库鲁雅的儿子进入了塔中……<P>\n过了好长时间仍未归来。
N999_C08_154_01_01	被看不见的力量封印着。
E0125_00_295_a_01	利维亚桑也加入了你们的队伍吗？\n不过，这件事无需光之力也能办到。<P>\n让我幻兽神巴哈姆特下达最后的审判，<P>\n测试你们是否拥有真的光之力！
E0125_00_295_b_01	５
E0125_00_295_b_02	４
E0125_00_295_b_03	３
E0125_00_295_b_04	２
E0125_00_295_b_05	１
E0125_01_295_a_01	我确实感受到了你们的力量和精神。<P>\n(RYDIA)啊……\n在你需要我的时候，\n咏唱“巴哈姆特”吧！
E0125_01_295_a_02	(RYDIA)学会了“巴哈姆特”！
N106_C00_295_01_01	你找幻兽神大人有何贵干！
N106_C00_295_01_02	你们是得到巴哈姆特大人首次认同的人！
N107_C00_295_02_01	哎呀？\n你是拥有一半人类血的混血儿……
N107_C00_295_02_02	你们似乎背负着重大的命运。
N016_C00_295_03_01	你没有得到幻兽王的认同吧。\n那就请退下。
N016_C00_295_03_02	我确实感受到了你们的力量和精神。<P>\n(RYDIA)啊……\n在你需要我的时候，\n咏唱“巴哈姆特”吧！
E0070_04_160_a_01	呀！
E0070_04_160_a_02	巴别塔已经……
E0070_04_160_a_03	我们晚来了一步吗！
E0070_04_160_a_04	什么？！
E0070_04_160_a_05	巴别巨人诞生了！
E0070_06_160_a_01	太糟了！
E0070_06_160_a_02	可恶！！
E0070_06_160_a_03	已经没有任何挽救的余地了吗？
E0070_06_160_a_04	那是什么？！
E0070_08_345_a_01	矮人战车队在此！\n为了孕育我们的母亲大地，我们也要战斗！
E0070_08_345_a_02	啦哩吼！
E0070_09_345_a_01	大家都在战斗，我不能一个人躺着！
E0070_11_346_a_01	有老夫在，你们不必担心！\n全力发动引擎！！
E0070_11_346_a_02	是！
E0070_12_346_a_01	嘿嘿！\n大哥，好久不见！
E0070_12_346_a_02	长老救了我们！
E0070_12_346_a_03	这场战斗，不只是为了你们……\n而是为了大地之上的所有生灵！
E0070_13_346_a_01	(CECIL)……\n好好看着我从你们那里学到的勇气！
E0070_15_160_a_01	大家！
E0070_15_160_a_02	巨人在徘徊！
E0070_15_160_a_03	趁此机会，\n我们钻进那家伙的体内吧！
E0070_15_160_a_04	原来如此！\n从其内侧攻击其心脏吗！
E0070_15_160_a_05	(CID)，拜托了！
E0070_17_346_a_01	靠近他的嘴！
E0070_17_346_a_02	说话的是谁啊！语气这么嚣张？！
E0070_17_346_a_03	他是月之民(FOOSUYA)。
E0070_17_346_a_04	竟然是月之民？！
E0070_17_346_a_05	你办得到吗？
E0070_17_346_a_06	你把老夫当成什么了！\n老夫可是飞空艇专家(CID)啊！\n全都包在老夫身上！！
E0070_17_346_a_07	机会来了！
E0070_17_346_a_08	好嘞！大家抓紧了！！
E0071_00_243_a_01	等你们很久了！
E0071_00_243_a_02	你们无法阻止巨人！
E0071_00_243_a_03	咔咔咔，你们将会在这里……
E0071_00_243_a_04	变成尸体！
E0071_00_243_a_05	四天王！
E0071_00_243_a_06	用泽姆斯大人赐予……
E0071_00_243_a_07	我们的生命……
E0071_00_243_a_08	杀了你们！
E0071_00_243_a_09	没想到还能与你们再会！<P>\n在之前那场战斗中，\n你们教会我何谓齐心协力……<P>\n恢复你们的体力和能量！
E0071_00_243_a_10	ＨＰ和ＭＰ恢复了！
E0071_00_243_a_11	全力攻过来吧！
E0071_01_243_a_01	泽姆斯大人！
E0071_01_243_a_02	没想到我们会……
E0071_01_243_a_03	再次战败！
E0071_01_243_a_04	是我们输了……
E0072_00_249_a_01	这里是巨人的心脏……\n也就是控制系统。
E0072_00_249_a_02	好、好大！
E0072_00_249_a_03	首先必须与防御系统战斗，\n不然控制系统会自动复原！
E0072_01_249_a_01	太好了……
E0072_01_249_a_02	巨人停止行动了！
E0072_01_249_a_03	混蛋！！
E0072_01_249_a_04	竟然摧毁了巨人！
E0072_01_249_a_05	你是谁？！
E0072_01_249_a_06	你又是谁？！
E0072_01_249_a_07	你……\n知道自己是谁吗？
E0072_01_249_a_08	不、不要！
E0072_01_249_a_09	快醒醒！
E0072_01_249_a_10	为何……我曾经被如此强烈的憎恶剥夺了身心……
E0072_01_249_a_11	你恢复自己的本性了吗……\n你……还记得自己父亲的名字吗？
E0072_01_249_a_12	爸爸？\n他的名字是库鲁雅……
E0072_01_249_a_13	什么！！
