MSG_CHAR_NAME_01	เซซิล
MSGARA_NAME_05	ร้านขายไอเท็ม
MSGARA_NAME_06	ร้านขายอาวุธ
MSGARA_NAME_07	ร้านขายชุดเกราะ
MSGARA_NAME_08	ร้านขายชุดเกราะและอาวุธ
MSGARA_NAME_11	หอคอยตะวันตก ชั้น 1
MSGARA_NAME_12	หอคอยตะวันตก ชั้น 2
MSGARA_NAME_13	หอคอยตะวันตก ชั้น 3
MSGARA_NAME_14	หอคอยตะวันออก ชั้น 1
MSGARA_NAME_15	หอคอยตะวันออก ชั้น 2
MSGARA_NAME_16	หอคอยตะวันออก ชั้น 3
MSGARA_NAME_17	หอคอยตะวันออก ชั้น B1
MSGARA_NAME_18	หอคอยตะวันออก ชั้น B2
MSGARA_NAME_19	ห้องลับ
MSGARA_NAME_20	ชั้น 1
MSGARA_NAME_21	ชั้น 2
MSGARA_NAME_22	ชั้น 3
MSGARA_NAME_23	ชั้น 4
MSGARA_NAME_24	ชั้น 5
MSGARA_NAME_25	ชั้น 6
MSGARA_NAME_26	ชั้น 7
MSGARA_NAME_27	ชั้น B1
MSGARA_NAME_28	ชั้น B2
MSGARA_NAME_29	ชั้น B3
MSGARA_NAME_30	ชั้น B4
MSGARA_NAME_31	ชั้น B5
MSGARA_NAME_32	ชั้น B6
MSGARA_NAME_33	ชั้น B7
MSGARA_NAME_34	สันเขา
MSGARA_NAME_35	ทางผ่าน
MSGARA_NAME_37	ท้องพระโรง
MSGARA_NAME_38	ยอดเขา
MSGARA_NAME_40	ทางเข้าทิศตะวันตก
MSGARA_NAME_41	เส้นทางใต้ดิน
MSGARA_NAME_42	ดันเจี้ยน
MSGARA_NAME_43	โลกใต้พิภพ ชั้น 1
MSGARA_NAME_44	โลกใต้พิภพ ชั้น 2
MSGARA_NAME_45	โลกใต้พิภพ ชั้น 3
MSGARA_NAME_46	โลกใต้พิภพ ชั้น 4
MSGARA_NAME_47	โลกใต้พิภพ ชั้น 5
MSGARA_NAME_48	โลกใต้พิภพ ชั้น 6
MSGARA_NAME_49	โลกใต้พิภพ ชั้น 7
MSGARA_NAME_50	โลกใต้พิภพ ชั้น 8
MSGARA_NAME_51	ทางเข้าทิศตะวันออก
MSGARA_NAME_52	ทางเข้าทิศใต้
MSGARA_NAME_53	ทางเข้า
MSGARA_NAME_54	ทางเข้าทิศเหนือ
MSGARA_NAME_55	คุก
MSGARA_NAME_56	คุก ชั้น B1
MSGARA_NAME_57	ทางเดิน
MSGARA_NAME_58	ชั้น B8
MSGARA_NAME_59	ชั้น B9
MSGARA_NAME_60	ชั้น B10
MSGARA_NAME_61	ชั้น B11
MSGARA_NAME_62	ชั้น B12
MSG_MAP_NAME_42	ห้องของ (CECIL)
MSG_MAP_NAME_43	ห้องวิจัยมนตร์ดำ
MSG_MAP_NAME_44	ห้องวิจัยมนตร์ขาว
MSG_MAP_NAME_45	บ้านของ (CID)
MSG_MAP_NAME_46	บ้านของ (ROZA)
MSG_MAP_NAME_49	โรงเหล้าของราชา
MSG_MAP_NAME_50	ฟาร์มโชโคโบะสีดำ
MSG_MAP_NAME_51	ฟาร์มโชโคโบะ ชั้น B1
MSG_MAP_NAME_52	หอดูดาว
MSG_MAP_NAME_53	ห้องสังเกตการณ์
MSG_MAP_NAME_55	โรงเหล้าลาลี โฮ
MSG_MAP_NAME_62	ห้องสมุด
MSG_MAP_NAME_90	โรงพยาบาล
MSG_SYSTEM_001	ปิด
MSG_SYSTEM_002	ย้อนกลับ
MSG_SYSTEM_328	ออก
MSG_SYSTEM_003	ใช่
MSG_SYSTEM_004	ไม่ใช่
MSG_SYSTEM_010	/
MSG_SYSTEM_011	(HALF_COLON)
MSG_SYSTEM_015	x
MSG_SYSTEM_018	x
MSG_SYSTEM_019	%
MSG_SYSTEM_020	??????
MSG_SYSTEM_022	ยืนยัน
MSG_SYSTEM_340	เสร็จ
MSG_SYSTEM_024	ค่าเริ่มต้น
MSG_SYSTEM_026	โจมตีก่อน!
MSG_SYSTEM_027	ลอบโจมตี!
MSG_SYSTEM_028	โจมตีด้านหลัง!
MSG_SYSTEM_030	ทีมพ่ายแพ้
MSG_SYSTEM_034	ไม่มีผล
MSG_SYSTEM_035	หลบหนี
MSG_SYSTEM_036	หนีไม่ได้!
MSG_SYSTEM_037	ค่า MP ไม่พอ
MSG_SYSTEM_040	จำไม่ได้
MSG_SYSTEM_042	บทเพลงของคางคก
MSG_SYSTEM_043	เพลงกล่อมเด็ก
MSG_SYSTEM_044	บทเพลงแห่งการล่อลวง
MSG_SYSTEM_045	บทเพลงแห่งความเงียบ
MSG_SYSTEM_046	มีไอเท็มฟื้นฟูไม่พอ
MSG_SYSTEM_047	คำภาวนาไม่ได้รับการตอบรับ
MSG_SYSTEM_048	เข้ากันไม่ได้
MSG_SYSTEM_049	พลังเวทมนตร์เพิ่ม!
MSG_SYSTEM_050	ทำให้ศัตรูสับสน
MSG_SYSTEM_051	ไม่มีจุดอ่อนเป็นพิเศษ
MSG_SYSTEM_052	เปราะบางต่อไฟ
MSG_SYSTEM_053	เปราะบางต่อน้ำแข็ง
MSG_SYSTEM_054	เปราะบางต่อสายฟ้า
MSG_SYSTEM_055	เปราะบางต่อพลังความมืด
MSG_SYSTEM_056	เปราะบางต่อพลังศักดิ์สิทธิ์
MSG_SYSTEM_057	เปราะบางต่ออาวุธเคลื่อนที่
MSG_SYSTEM_058	ขโมยไม่ได้
MSG_SYSTEM_059	ถูกศัตรูจับได้!
MSG_SYSTEM_060	ขโมย (ITEM_N)!
MSG_SYSTEM_061	(FC_0) / (FC_9)
MSG_SYSTEM_075	โดนทำร้ายด้วยยาพิษ
MSG_SYSTEM_076	ค่อยๆฟื้นคืน HP
MSG_SYSTEM_077	พลังที่เก็บไว้เพื่อให้พลังโจมตีเป็นสองเท่า!
MSG_SYSTEM_078	การป้องกันเพิ่มขึ้น!
MSG_SYSTEM_079	กิล
MSG_SYSTEM_080	EXP
MSG_SYSTEM_081	ไอเท็ม
MSG_SYSTEM_082	ถัดไป
MSG_SYSTEM_083	ปิด
MSG_SYSTEM_084	เลเวลเพิ่ม
MSG_SYSTEM_330	(CHA_N) เรียนสำเร็จ(MAGC_N)!
MSG_SYSTEM_085	การโจมตี
MSG_SYSTEM_086	ความมืด
MSG_SYSTEM_087	ไอเท็ม
MSG_SYSTEM_088	กระโดด
MSG_SYSTEM_089	มนตร์ขาว
MSG_SYSTEM_090	สวดภาวนา
MSG_SYSTEM_091	เล็ง
MSG_SYSTEM_092	มนตร์ดำ
MSG_SYSTEM_093	เรียกอสูร
MSG_SYSTEM_094	รำลึก
MSG_SYSTEM_095	โฟกัส
MSG_SYSTEM_096	เตะ
MSG_SYSTEM_097	รัด
MSG_SYSTEM_098	ร้องเพลง
MSG_SYSTEM_099	รักษา
MSG_SYSTEM_100	ซ่อน
MSG_SYSTEM_101	ตบตา
MSG_SYSTEM_102	ร่ายเวทย์แฝด
MSG_SYSTEM_103	ร้องไห้
MSG_SYSTEM_104	ตรวจสอบ
MSG_SYSTEM_105	ขว้าง
MSG_SYSTEM_106	ขโมย
MSG_SYSTEM_107	วิชานินจา
MSG_SYSTEM_108	ฟื้นคืน
MSG_SYSTEM_109	คุ้มกัน
MSG_SYSTEM_110	เลิกคุ้มกัน
MSG_SYSTEM_111	ปรากฏตัว
MSG_SYSTEM_112	กลับด้าน
MSG_SYSTEM_113	ป้องกัน
MSG_SYSTEM_338	ข้าม
MSG_SYSTEM_114	พิษ
MSG_SYSTEM_115	ความมืด
MSG_SYSTEM_116	ใบ้
MSG_SYSTEM_117	หมู
MSG_SYSTEM_118	มินิ
MSG_SYSTEM_119	คางคก
MSG_SYSTEM_120	แข็ง
MSG_SYSTEM_121	น็อกเอาต์
MSG_SYSTEM_122	บ้าระห่ำ
MSG_SYSTEM_123	สับสน
MSG_SYSTEM_124	นอนหลับ
MSG_SYSTEM_125	อัมพาต
MSG_SYSTEM_126	ลอย
MSG_SYSTEM_127	คำสาป
MSG_SYSTEM_128	พิพากษา
MSG_SYSTEM_129	หยุด
MSG_SYSTEM_131	สะท้อน
MSG_SYSTEM_339	แม่เหล็ก
MSG_SYSTEM_341	กู้คืน HP
MSG_SYSTEM_398	ดูดกำลัง
MSG_SYSTEM_132	พลาด
MSG_SYSTEM_134	โต้ตอบ!
MSG_SYSTEM_135	ไอเท็ม
MSG_SYSTEM_136	เวทมนตร์
MSG_SYSTEM_137	อุปกรณ์
MSG_SYSTEM_138	สถานะ
MSG_SYSTEM_139	เรียง
MSG_SYSTEM_140	การตั้งค่า
MSG_SYSTEM_141	บันทึกด่วน
MSG_SYSTEM_142	บันทึก
MSG_SYSTEM_143	กิล
MSG_SYSTEM_144	เวลา
MSG_SYSTEM_145	LV
MSG_SYSTEM_146	HP
MSG_SYSTEM_147	MP
MSG_SYSTEM_148	ไอเท็มหลัก
MSG_SYSTEM_149	ใช้
MSG_SYSTEM_150	จัดระเบียบ
MSG_SYSTEM_151	(STATUS_NAME) +(VALUE_NUM)
MSG_SYSTEM_152	(STATUS_NAME) -(VALUE_NUM)
MSG_SYSTEM_153	(HALF_SPACE)
MSG_SYSTEM_154	ไม่มีไอเท็ม
MSG_SYSTEM_155	ไม่มีไอเท็มหลัก
MSG_SYSTEM_331	เจ้าไม่มีไอเท็มที่สามารถใช้ในการต่อสู้ได้เลย
MSG_SYSTEM_156	ไม่สามารถใส่ให้สมาชิกทีมปัจจุบันได้
MSG_SYSTEM_157	(RYDIA) ได้เรียน (MAGC_N)
MSG_SYSTEM_160	ใช้เวทมนตร์ไม่ได้
MSG_SYSTEM_161	MP ที่เสียไป
MSG_SYSTEM_345	เรียกอสูร
MSG_SYSTEM_318	ทั้งหมด
MSG_SYSTEM_319	เรียนสำเร็จ
MSG_SYSTEM_320	MP(จากน้อยไปมาก)
MSG_SYSTEM_321	MP(จากมากไปน้อย)
MSG_SYSTEM_329	เลือกหมวดหมู่เพื่อจัดระเบียบ
MSG_SYSTEM_322	เลือกและจัดการคาถาเวทมนตร์ด้วยตนเอง
MSG_SYSTEM_323	จัดการเวทมนตร์ให้คาถาที่เรียนแล้วขึ้นมาก่อน
MSG_SYSTEM_324	จัดการเวทมนตร์ให้คาถาที่ใช้ค่า MP น้อยที่สุดขึ้นมาก่อน
MSG_SYSTEM_325	จัดการเวทมนตร์ให้คาถาที่ใช้ค่า MP มากที่สุดขึ้นมาก่อน
MSG_SYSTEM_326	
MSG_SYSTEM_163	ดีที่สุด
MSG_SYSTEM_164	ถอดออก
MSG_SYSTEM_165	ถอดออกทั้งหมด
MSG_SYSTEM_166	มือเปล่า
MSG_SYSTEM_167	ไม่มี
MSG_SYSTEM_168	มือขวา
MSG_SYSTEM_169	มือซ้าย
MSG_SYSTEM_170	ศีรษะ
MSG_SYSTEM_171	ลำตัว
MSG_SYSTEM_172	แขน
MSG_SYSTEM_173	EXP
MSG_SYSTEM_174	เลเวลถัดไปใน
MSG_SYSTEM_175	พละกำลัง
MSG_SYSTEM_176	ความเร็ว
MSG_SYSTEM_177	ความแข็งแกร่ง
MSG_SYSTEM_178	สติปัญญา
MSG_SYSTEM_179	วิญญาณ
MSG_SYSTEM_180	การโจมตี
MSG_SYSTEM_181	ความแม่นยำ
MSG_SYSTEM_182	การป้องกัน
MSG_SYSTEM_183	การหลีกหนี
MSG_SYSTEM_184	การป้องกันเวทมนตร์
MSG_SYSTEM_185	การหลีกหนีเวทมนตร์
MSG_SYSTEM_186	ถนัดขวา
MSG_SYSTEM_187	ถนัดซ้าย
MSG_SYSTEM_188	ทั้งสอง
MSG_SYSTEM_189	(มือข้างที่ถนัด)
MSG_SYSTEM_190	คำสั่ง
MSG_SYSTEM_192	ไฟล์
MSG_SYSTEM_194	ว่างเปล่า
MSG_SYSTEM_344	dd/MM/yyyy(FULL_SPACE)H:mm
MSG_SYSTEM_195	เลือกเป้าหมาย
MSG_SYSTEM_196	ทั้งทีม
MSG_SYSTEM_197	สมาชิกทีมหนึ่งคน
MSG_SYSTEM_198	ศัตรูทั้งหมด
MSG_SYSTEM_199	ศัตรูหนึ่งตัว
MSG_SYSTEM_200	ทั้งหมด
MSG_SYSTEM_201	การควบคุม
MSG_SYSTEM_202	คำสั่งเพิ่มเติม
MSG_SYSTEM_203	เปลี่ยนอุปกรณ์
MSG_SYSTEM_204	ไอเท็ม
MSG_SYSTEM_205	เลือก
MSG_SYSTEM_206	เลื่อนดูหน้า
MSG_SYSTEM_207	ปิดเมนู
MSG_SYSTEM_208	ยกเลิก
MSG_SYSTEM_209	ดูคำอธิบาย
MSG_SYSTEM_428	ลงจากเรือ
MSG_SYSTEM_438	ร่อนลง
MSG_SYSTEM_333	เปลี่ยนรูปแบบ
MSG_SYSTEM_346	ทุกคนเป็นเป้าหมาย
MSG_SYSTEM_347	เป้าหมายหนึ่งคน
MSG_SYSTEM_305	ซูมเข้า
MSG_SYSTEM_306	ซูมออก
MSG_SYSTEM_307	ย้าย
MSG_SYSTEM_210	เลือกเอง
MSG_SYSTEM_327	อาวุธ
MSG_SYSTEM_211	ชุดเกราะ
MSG_SYSTEM_212	ชื่อ
MSG_SYSTEM_213	เลือกและจัดการไอเท็มด้วยตนเอง
MSG_SYSTEM_214	จัดการคลังให้ไอเท็มใช้ครั้งเดียวขึ้นมาก่อน
MSG_SYSTEM_215	จัดการคลังให้อาวุธขึ้นมาก่อน
MSG_SYSTEM_216	จัดการคลังให้ชุดเกราะขึ้นมาก่อน
MSG_SYSTEM_217	
MSG_SYSTEM_218	พัก/เริ่มใหม่
MSG_SYSTEM_219	กดและค้างไว้ : หลบหนี
MSG_SYSTEM_220	ศัตรูเป้าหมาย :ทั้งหมด/หนึ่งตัว
MSG_SYSTEM_221	สมาชิกทีมเป้าหมาย :ทั้งหมด/หนึ่งคน
MSG_SYSTEM_222	รายการ : เลื่อนหน้าขึ้น
MSG_SYSTEM_223	รายการ : เลื่อนหน้าลง
MSG_SYSTEM_224	ข้ามรอบการเล่น
MSG_SYSTEM_225	เริ่ม/หยุดการต่อสู้อัตโนมัติ
MSG_SYSTEM_226	พัก/เริ่มใหม่
MSG_SYSTEM_227	หลบหนี
MSG_SYSTEM_228	ย้อนกลับ/ยกเลิก
MSG_SYSTEM_229	สลับไปที่การเปลี่ยน\nอุปกรณ์สวมใส่
MSG_SYSTEM_230	สลับไปที่ไอเท็ม
MSG_SYSTEM_231	ทุกคนเป็นเป้าหมาย
MSG_SYSTEM_232	เป้าหมายหนึ่งคน
MSG_SYSTEM_233	เรียกการตั้งค่าเริ่มต้นคืนมา
MSG_SYSTEM_235	เปลี่ยน
MSG_SYSTEM_236	อาวุธ
MSG_SYSTEM_237	ชุดเกราะ
MSG_SYSTEM_238	ไอเท็ม
MSG_SYSTEM_400	ร้านขายชุดเกราะและอาวุธ
MSG_SYSTEM_401	โรงเหล้า
MSG_SYSTEM_239	ราคา
MSG_SYSTEM_240	จำนวน
MSG_SYSTEM_241	จำนวน
MSG_SYSTEM_242	ทั้งหมด
MSG_SYSTEM_243	ซื้อ
MSG_SYSTEM_244	ขาย
MSG_SYSTEM_245	ออก
MSG_SYSTEM_246	สต็อก
MSG_SYSTEM_247	สวมใส่อยู่
MSG_SYSTEM_249	เริ่มเกมใหม่
MSG_SYSTEM_250	โหลดเกม
MSG_SYSTEM_251	แตะเพื่อเริ่ม
MSG_SYSTEM_252	กดปุ่มใดก็ได้
MSG_SYSTEM_253	©SQUARE ENIX CO., LTD.สงวนลิขสิทธิ์\nLogo & Image Illustration: ©YOSHITAKA AMANO
MSG_SYSTEM_254	พิเศษ
MSG_SYSTEM_255	ตัวเลือก
MSG_SYSTEM_256	ตำราอสูร
MSG_SYSTEM_257	ตัวเล่นเสียง
MSG_SYSTEM_260	นโยบายความเป็นส่วนตัว
MSG_SYSTEM_261	ใบอนุญาต
MSG_SYSTEM_262	คลังภาพ
MSG_SYSTEM_263	หีบสมบัติ
MSG_SYSTEM_264	ไอเท็ม
MSG_SYSTEM_265	การแจ้งเตือน
MSG_SYSTEM_308	โหมดการสัมผัส
MSG_SYSTEM_267	บันทึกสำเร็จ
MSG_SYSTEM_268	บันทึกทับข้อมูลเดิม?
MSG_SYSTEM_314	การบันทึกข้อมูลเกิดความเสียหาย
MSG_SYSTEM_315	ไม่สามารถบันทึกข้อมูลได้
MSG_SYSTEM_270	บันทึกอัตโนมัติ
MSG_SYSTEM_271	บันทึกด่วน
MSG_SYSTEM_332	การบันทึกเกมที่เล่นจบแล้ว
MSG_SYSTEM_272	บันทึกความคืบหน้าเกมของเจ้า?
MSG_SYSTEM_273	บันทึกด่วนสำเร็จ
MSG_SYSTEM_316	การบันทึกข้อมูลแบบด่วนเกิดความเสียหาย
MSG_SYSTEM_317	ไม่สามารถบันทึกข้อมูลแบบด่วนได้
MSG_SYSTEM_436	พื้นที่จัดเก็บข้อมูลไม่เพียงพอสำหรับเกม\nโปรดลบไฟล์ที่ไม่จำเป็นเพื่อเพิ่มพื้นที่จัดเก็บ
MSG_SYSTEM_274	ต้องการเริ่มเล่นโดยใช้ข้อมูลนี้หรือไม่?
MSG_SYSTEM_275	บันทึกข้อมูลเกมที่เล่นจบแล้วหรือไม่?
MSG_SYSTEM_276	*ข้อมูลบันทึกความคืบหน้าจนถึงบอสตัวสุดท้าย
MSG_SYSTEM_277	บันทึกเรียบร้อยกลับหน้าจอหลักหรือไม่?
MSG_SYSTEM_278	ข้อมูลเกมที่เล่นจบแล้วยังไม่ถูกบันทึก กลับสู่หน้าจอหลักหรือไม่?
MSG_SYSTEM_280	สลับแผนที่
MSG_SYSTEM_284	ตำแหน่งปัจจุบัน
MSG_SYSTEM_343	โชโคโบะ
MSG_SYSTEM_285	โชโคโบะดำ
MSG_SYSTEM_286	เรือเหาะเอ็นเตอร์ไพรส์
MSG_SYSTEM_287	ฟัลคอน
MSG_SYSTEM_288	เรือโฮเวอร์คราฟต์
MSG_SYSTEM_289	เรือเหาะวาฬจันทรา
MSG_SYSTEM_399	เล่นต่อจากข้อมูลที่บันทึกล่าสุด?
MSG_CFG_INF_01	ระบบ
MSG_CFG_INF_135	โหมดการต่อสู้
MSG_CFG_INF_136	ความเร็วการต่อสู้
MSG_CFG_INF_137	ข้อความการต่อสู้
MSG_CFG_INF_138	รอ
MSG_CFG_INF_139	ใช้งาน
MSG_CFG_INF_02	ความจำเคอร์เซอร์
MSG_CFG_INF_03	ต่อสู้แบบอัตโนมัติต่อ
MSG_CFG_INF_05	ตั้งค่าภาษา
MSG_CFG_INF_06	กลับสู่หน้าจอหลัก
MSG_CFG_INF_07	ออกจากเกม
MSG_CFG_INF_93	ตั้งค่าหน้าจอ
MSG_CFG_INF_09	โหมด
MSG_CFG_INF_94	ความคมชัด
MSG_CFG_INF_153	หน้าจอการแสดงผล
MSG_CFG_INF_11	ความสว่าง
MSG_CFG_INF_12	เสียง
MSG_CFG_INF_13	ระดับเสียงมาสเตอร์
MSG_CFG_INF_14	ระดับเสียง BGM
MSG_CFG_INF_15	ระดับเสียง SFX
MSG_CFG_INF_140	ตั้งค่าการเดินของเวลาในการต่อสู้
MSG_CFG_INF_141	เวลาหยุดเมื่อเลือกไอเท็มหรือคาถาเวท
MSG_CFG_INF_142	เวลาเดินต่อเมื่อเลือกไอเท็มหรือคาถาเวท
MSG_CFG_INF_143	ตั้งค่าความเร็วเมื่อเกิดการต่อสู้
MSG_CFG_INF_144	ปรับความเร็วการแสดงข้อความในการต่อสู้
MSG_CFG_INF_95	เปิดหรือปิดความจำตำแหน่งเคอร์เซอร์
MSG_CFG_INF_96	ตั้งค่าการต่อสู้อัตโนมัติให้ยังคงทำงานในการต่อสู้ครั้งถัดไป
MSG_CFG_INF_99	ปรับความสว่างหน้าจอ
MSG_CFG_INF_100	ปรับระดับเสียงของทั้งเกม
MSG_CFG_INF_101	ปรับระดับเสียงของดนตรีประกอบ
MSG_CFG_INF_102	ปรับระดับเสียงของเสียงประกอบ
MSG_CFG_INF_104	ตั้งค่าควบคุมบนแป้นเกม
MSG_CFG_INF_105	ตั้งค่าควบคุมบนคีย์บอร์ด
MSG_CFG_INF_106	กลับสู่หน้าจอหลักความคืบหน้าเกมที่ยังไม่ได้บันทึกจะหายไป
MSG_CFG_INF_107	ออกจากเกม ความคืบหน้าเกมที่ยังไม่ได้บันทึกจะหายไป
MSG_CFG_INF_108	การควบคุมเเป้นเกมจะกลับเป็นการตั้งค่าเริ่มต้น
MSG_CFG_INF_109	การควบคุมคีย์บอร์ดจะกลับเป็นการตั้งค่าเริ่มต้น
MSG_CFG_INF_158	ปรับเปลี่ยนรูปลักษณ์กราฟิกของหน้าจอ
MSG_CFG_INF_18	ตั้งค่าเเป้นเกม
MSG_CFG_INF_19	ยืนยัน
MSG_CFG_INF_21	เปิด/ปิดเมนู
MSG_CFG_INF_23	เลื่อนหน้าขึ้น
MSG_CFG_INF_24	เลื่อนหน้าลง
MSG_CFG_INF_25	สลับสมาชิกทีม(ซ้าย)
MSG_CFG_INF_26	สลับสมาชิกทีม(ขวา)
MSG_CFG_INF_28	ตั้งค่าคีย์บอร์ด
MSG_CFG_INF_29	เลื่อนขึ้น
MSG_CFG_INF_30	เลื่อนลง
MSG_CFG_INF_31	เลื่อนซ้าย
MSG_CFG_INF_32	เลื่อนขวา
MSG_CFG_INF_145	คีย์บอร์ด
MSG_CFG_INF_146	เม้าส์
MSG_CFG_INF_33	การควบคุมแป้นเกม
MSG_CFG_INF_110	วิ่ง(กดและค้างไว้)
MSG_CFG_INF_113	เปิด/ปิดการต่อสู้อัตโนมัติ
MSG_CFG_INF_114	เปิด/ปิดแผนที่
MSG_CFG_INF_115	เปิด/ปิดแผนที่เล็ก
MSG_CFG_INF_148	พักการต่อสู้
MSG_CFG_INF_34	การควบคุมคีย์บอร์ด
MSG_CFG_INF_116	เลื่อน
MSG_CFG_INF_117	เมนูฟิลด์
MSG_CFG_INF_118	เมนู
MSG_CFG_INF_119	แผนที่
MSG_CFG_INF_120	การควบคุมการเคลื่อนไหว
MSG_CFG_INF_121	คุย
MSG_CFG_INF_147	โต้ตอบ
MSG_CFG_INF_123	เมนูการต่อสู้
MSG_CFG_INF_35	หน้าจอเมนูฟิลด์
MSG_CFG_INF_37	การแสดงแป้นทิศทาง
MSG_CFG_INF_38	หน้าจอเมนู
MSG_CFG_INF_39	การแสดงแถบเมนู
MSG_CFG_INF_40	การแสดง IU การต่อสู้
MSG_CFG_INF_41	หน้าจอคำสั่งต่อสู้
MSG_CFG_INF_154	กราฟฟิก
MSG_CFG_INF_42	การควบคุม
MSG_CFG_INF_43	เปิด
MSG_CFG_INF_44	ปิด
MSG_CFG_INF_45	ซ้าย
MSG_CFG_INF_46	ขวา
MSG_CFG_INF_156	มาตรฐาน
MSG_CFG_INF_157	คลาสสิก
MSG_CFG_INF_48	ช้ามาก
MSG_CFG_INF_49	ช้า
MSG_CFG_INF_50	ปกติ
MSG_CFG_INF_51	เร็ว
MSG_CFG_INF_52	เร็วมาก
MSG_CFG_INF_129	ภาษา
MSG_CFG_INF_53	日本語 (ภาษาญี่ปุ่น)
MSG_CFG_INF_54	English (ภาษาอังกฤษ)
MSG_CFG_INF_55	Français (ภาษาฝรั่งเศส)
MSG_CFG_INF_56	Italiano (ภาษาอิตาลี)
MSG_CFG_INF_57	Deutsch (ภาษาเยอรมัน)
MSG_CFG_INF_58	Español (ภาษาสเปน)
MSG_CFG_INF_59	한국어 (ภาษาเกาหลี)
MSG_CFG_INF_60	繁體中文 (ภาษาจีนตัวเต็ม)
MSG_CFG_INF_61	简体中文 (ภาษาจีนตัวย่อ)
MSG_CFG_INF_62	русский (ภาษารัสเซีย)
MSG_CFG_INF_63	ภาษาไทย
MSG_CFG_INF_64	Português brasileiro (ภาษาบราซิลโปรตุกีส)
MSG_CFG_INF_66	เต็มจอ
MSG_CFG_INF_67	หน้าต่าง
MSG_CFG_INF_68	หน้าต่างไร้ขอบ
MSG_CFG_INF_76	เปลี่ยนเป็นภาษาที่เลือกไว้หรือไม่?
MSG_CFG_INF_130	*เกมจะเริ่มใหม่หลังจากเปลี่ยนการตั้งค่า
MSG_CFG_INF_78	ใช้การตั้งค่าหน้าจอเหล่านี้หรือไม่?
MSG_CFG_INF_89	กลับสู่หน้าจอหลัก
MSG_CFG_INF_131	การตั้งค่าที่ยังไม่ได้บันทึกจะถูกยกเลิก
MSG_CFG_INF_132	ต้องการดำเนินการต่อหรือไม่
MSG_CFG_INF_155	เลือกภาษา
MSG_SYSTEM_290	ออกจากเกม
MSG_SYSTEM_292	โชโคโบะอ้วน:
MSG_SYSTEM_293	สวัสดี! เจ้าต้องการอะไร?
MSG_SYSTEM_294	ฝาก
MSG_SYSTEM_295	ถอน
MSG_SYSTEM_296	เฮ้ย! อย่าใช้มันที่นี่!
MSG_SYSTEM_297	เจ้าให้อะไรข้ามาหรือ?
MSG_SYSTEM_298	เจ้าอยากได้อะไร?
MSG_SYSTEM_309	ไม่มีไอเท็มเก็บไว้
MSG_SYSTEM_310	เก็บไว้
MSG_SYSTEM_342	ถอน
MSG_SYSTEM_311	เจ้าจะให้ข้าเท่าไหร่?
MSG_SYSTEM_312	เจ้าต้องการเท่าไหร่?
MSG_SYSTEM_303	เจ้าต้องการเปลี่ยนชื่อของใคร?
MSG_SYSTEM_313	เปลี่ยนชื่อ
MSG_SYSTEM_334	เลือกชื่อตัวละคร
MSG_SYSTEM_335	สูงสุด 6 ตัวอักษรและสัญลักษณ์แบบเต็มความกว้าง\nหรือ 12 ตัวอักษรและสัญลักษณ์แบบครึ่งความกว้าง
MSG_SYSTEM_336	ใช้ชื่อนี้?
MSG_SYSTEM_337	*ตัวอักษรและสัญลักษณ์บางตัวอาจแสดงได้ไม่ถูกต้อง
MSG_PC_KEY_CONFIG_01	Backspace
MSG_PC_KEY_CONFIG_02	ปุ่ม Enter
MSG_PC_KEY_CONFIG_03	ปุ่ม Shift (L)
MSG_PC_KEY_CONFIG_04	ปุ่ม Shift (R)
MSG_PC_KEY_CONFIG_05	ปุ่ม Alt (L)
MSG_PC_KEY_CONFIG_06	ปุ่ม Alt (R)
MSG_PC_KEY_CONFIG_07	ปุ่ม Tab
MSG_PC_KEY_CONFIG_08	ปุ่ม Caps Lock
MSG_PC_KEY_CONFIG_09	ปุ่มเคาะเว้นวรรค
MSG_PC_KEY_CONFIG_10	ปุ่ม Insert
MSG_PC_KEY_CONFIG_11	ปุ่ม Home
MSG_PC_KEY_CONFIG_12	ปุ่ม Delete
MSG_PC_KEY_CONFIG_13	ปุ่ม Pause/Break
MSG_PC_KEY_CONFIG_14	ปุ่ม Scroll Lock
MSG_PC_KEY_CONFIG_15	ปุ่ม Num Enter
MSG_SYSTEM_349	จำนวนครั้งที่ปะทะกัน
MSG_SYSTEM_350	แสดงแผนที่
MSG_SYSTEM_351	การเลื่อนหน้าแบบรวดเร็ว
MSG_SYSTEM_421	เลื่อน
MSG_SYSTEM_352	เปลี่ยนหน้าจอ
MSG_SYSTEM_422	เปลี่ยนแผนที่
MSG_SYSTEM_353	ยืนยัน
MSG_SYSTEM_354	จำนวนครั้งที่ชนะ
MSG_SYSTEM_355	พื้นที่วางไข่
MSG_SYSTEM_358	จุดอ่อน
MSG_SYSTEM_359	ความต้านทาน
MSG_SYSTEM_360	ดูด
MSG_SYSTEM_361	ไม่มี
MSG_SYSTEM_362	ประเภท
MSG_SYSTEM_363	ตายทันที
MSG_SYSTEM_364	ค่อยๆ กลายเป็นหิน
MSG_SYSTEM_365	ไฟ
MSG_SYSTEM_366	น้ำแข็ง
MSG_SYSTEM_367	สายฟ้า
MSG_SYSTEM_368	ความมืด
MSG_SYSTEM_369	ศักดิ์สิทธิ์
MSG_SYSTEM_423	ศักดิ์สิทธิ์ (อาวุธ)
