MSG_CHAR_NAME_01	Сесил
MSG_SYSTEM_436	Недостаточно свободного места для игры. Пожалуйста, удалите ненужные файлы, чтобы освободить место.
MSG_SYSTEM_274	Продолжить игру с этого сохранения?
MSG_SYSTEM_275	Сохранить данные пройденной игры?
MSG_SYSTEM_276	* Прогресс сохраняется до финального босса.
MSG_SYSTEM_277	Сохранение завершено. Вернуться на главный экран?
MSG_SYSTEM_278	Данные пройденной игры не сохранены. Вернуться на главный экран?
MSG_SYSTEM_280	Переключить карту
MSG_SYSTEM_284	Текущая локация
MSG_SYSTEM_343	Чокобо
MSG_SYSTEM_285	Черный чокобо
MSG_SYSTEM_286	«Эскапада»
MSG_SYSTEM_287	«Сокол»
MSG_SYSTEM_288	Автолет
MSG_SYSTEM_289	«Лунный кит»
MSG_SYSTEM_399	Начать с последнего сохранения?
MSG_CFG_INF_01	Система
MSG_CFG_INF_135	Режим боя
MSG_CFG_INF_136	Скорость боя
MSG_CFG_INF_137	Оповещения в бою
MSG_CFG_INF_138	Ожидание
MSG_CFG_INF_139	Активный
MSG_CFG_INF_02	Память указателя
MSG_CFG_INF_03	Продолжить автобой
MSG_CFG_INF_05	Языковые настройки
MSG_CFG_INF_06	Вернуться на главный экран
MSG_CFG_INF_07	Выйти из игры
MSG_CFG_INF_93	Настройки экрана
MSG_CFG_INF_09	Режим
MSG_CFG_INF_94	Разрешение
MSG_CFG_INF_153	Графический дисплей
MSG_CFG_INF_11	Яркость
MSG_CFG_INF_12	Звук
MSG_CFG_INF_13	Общая громкость
MSG_CFG_INF_14	Громкость музыки
MSG_CFG_INF_15	Громкость эффектов
MSG_CFG_INF_140	Выберите скорость боя.
MSG_CFG_INF_141	Во время выбора предметов и заклинаний время останавливается.
MSG_CFG_INF_142	Во время выбора предметов и заклинаний время не останавливается.
MSG_CFG_INF_143	Выберите скорость развития событий в бою.
MSG_CFG_INF_144	Настройте скорость отображения текста в бою.
MSG_CFG_INF_95	Включите или отключите запоминание положения указателя.
MSG_CFG_INF_96	Установите для следующей битвы автобой по умолчанию.
MSG_CFG_INF_99	Настройте яркость экрана.
MSG_CFG_INF_100	Настройте громкость всей игры.
MSG_CFG_INF_101	Настройте громкость фоновой музыки.
MSG_CFG_INF_102	Настройте громкость звуковых эффектов.
MSG_CFG_INF_104	Настройте управление для геймпада.
MSG_CFG_INF_105	Настройте управление для клавиатуры.
MSG_CFG_INF_106	Вернуться на главный экран. Несохраненные данные будут потеряны.
MSG_CFG_INF_107	Выйти из игры. Несохраненные данные будут потеряны.
MSG_CFG_INF_108	Для геймпада будет восстановлено управление по умолчанию.
MSG_CFG_INF_109	Для клавиатуры будет восстановлено управление по умолчанию.
MSG_CFG_INF_158	Отрегулируйте настройки графики.
MSG_CFG_INF_18	Настройки геймпада
MSG_CFG_INF_19	Подтвердить
MSG_CFG_INF_21	Открыть/закрыть меню
MSG_CFG_INF_23	Пред. страница
MSG_CFG_INF_24	След. страница
MSG_CFG_INF_25	Переключить члена отряда (влево)
MSG_CFG_INF_26	Переключить члена отряда (вправо)
MSG_CFG_INF_28	Настройки клавиатуры
MSG_CFG_INF_29	Идти вверх
MSG_CFG_INF_30	Идти вниз
MSG_CFG_INF_31	Идти влево
MSG_CFG_INF_32	Идти вправо
MSG_CFG_INF_145	Клавиатура
MSG_CFG_INF_146	Мышь
MSG_CFG_INF_33	Управление для геймпада
MSG_CFG_INF_110	Бежать (нажать и удерживать)
MSG_CFG_INF_113	Вкл./откл. автобой
MSG_CFG_INF_114	Открыть/закрыть карту
MSG_CFG_INF_115	Вкл./откл. мини-карту
MSG_CFG_INF_148	Приостановить бой
MSG_CFG_INF_34	Управление для клавиатуры
MSG_CFG_INF_116	Прокрутить список
MSG_CFG_INF_117	Меню поля
MSG_CFG_INF_118	Меню
MSG_CFG_INF_119	Карта
MSG_CFG_INF_120	Управление движением
MSG_CFG_INF_121	Говорить
MSG_CFG_INF_147	Взаимодействовать
MSG_CFG_INF_123	Меню боя
MSG_CFG_INF_35	Отображение меню поля
MSG_CFG_INF_37	Отображение навигационных клавиш
MSG_CFG_INF_38	Отображение UI в меню
MSG_CFG_INF_39	Отображение строки меню
MSG_CFG_INF_40	Отображение UI в бою
MSG_CFG_INF_41	Отображение команд в бою
MSG_CFG_INF_154	Графика
MSG_CFG_INF_42	Управление
MSG_CFG_INF_43	Вкл.
MSG_CFG_INF_44	Откл.
MSG_CFG_INF_45	Слева
MSG_CFG_INF_46	Справа
MSG_CFG_INF_156	По умолчанию
MSG_CFG_INF_157	Классический режим
MSG_CFG_INF_48	Очень медленно
MSG_CFG_INF_49	Медленно
MSG_CFG_INF_50	Нормально
MSG_CFG_INF_51	Быстро
MSG_CFG_INF_52	Очень быстро
MSG_CFG_INF_129	Язык
MSG_CFG_INF_53	日本語 (японский)
MSG_CFG_INF_54	English (английский)
MSG_CFG_INF_55	Français (французский)
MSG_CFG_INF_56	Italiano (итальянский)
MSG_CFG_INF_57	Deutsch (немецкий)
MSG_CFG_INF_58	Español (испанский)
MSG_CFG_INF_59	한국어 (корейский)
MSG_CFG_INF_60	繁體中文 (традиционный китайский)
MSG_CFG_INF_61	简体中文 (упрощенный китайский)
MSG_CFG_INF_62	Русский
MSG_CFG_INF_63	ภาษาไทย (тайский)
MSG_CFG_INF_64	Português brasileiro (бразильский португальский)
MSG_CFG_INF_66	Полный экран
MSG_CFG_INF_67	В окне
MSG_CFG_INF_68	В окне без рамки
MSG_CFG_INF_76	Перейти на выбранный язык?
MSG_CFG_INF_130	* После применения изменений игра будет перезапущена.
MSG_CFG_INF_78	Применить настройки?
MSG_CFG_INF_89	Вернуться на главный экран.
MSG_CFG_INF_131	Несохраненные настройки будут сброшены.
MSG_CFG_INF_132	Продолжить?
MSG_CFG_INF_155	Выберите язык.
MSG_SYSTEM_290	Выйти из игры.
MSG_SYSTEM_292	Жирный чокобо:
MSG_SYSTEM_293	Привет! Чего вам?
MSG_SYSTEM_294	Оставить предметы
MSG_SYSTEM_295	Забрать предметы
MSG_SYSTEM_296	Эй! Не надо это тут использовать!
MSG_SYSTEM_297	Что вы мне дадите?
MSG_SYSTEM_298	Что вы хотите забрать?
MSG_SYSTEM_309	Предметов на хранении нет.
MSG_SYSTEM_310	На хранение
MSG_SYSTEM_342	Забрать предметы
MSG_SYSTEM_311	Сколько вы мне доверите?
MSG_SYSTEM_312	Сколько вы хотите забрать?
MSG_SYSTEM_303	Чье имя вы хотите сменить?
MSG_SYSTEM_313	Смена имени
MSG_SYSTEM_334	Выберите имя персонажа.
MSG_SYSTEM_335	До 6 полноширинных или 12 полуширинных букв или символов.
MSG_SYSTEM_336	Использовать это имя?
MSG_SYSTEM_337	* Некоторые символы могут отображаться неправильно.
MSG_PC_KEY_CONFIG_01	Backspace
MSG_PC_KEY_CONFIG_02	Enter
MSG_PC_KEY_CONFIG_03	Shift (L)
MSG_PC_KEY_CONFIG_04	Shift (R)
MSG_PC_KEY_CONFIG_05	Alt (L)
MSG_PC_KEY_CONFIG_06	Alt (R)
MSG_PC_KEY_CONFIG_07	Tab
MSG_PC_KEY_CONFIG_08	Caps Lock
MSG_PC_KEY_CONFIG_09	Пробел
MSG_PC_KEY_CONFIG_10	Insert
MSG_PC_KEY_CONFIG_11	Home
MSG_PC_KEY_CONFIG_12	Delete
MSG_PC_KEY_CONFIG_13	Pause/Break
MSG_PC_KEY_CONFIG_14	Scroll Lock
MSG_PC_KEY_CONFIG_15	Num Enter
MSG_SYSTEM_349	Встречено
MSG_SYSTEM_350	Отобразить карту
MSG_SYSTEM_351	Быстрое прокручивание
MSG_SYSTEM_421	Прокручивание
MSG_SYSTEM_352	Сменить форму
MSG_SYSTEM_422	Сменить карты
MSG_SYSTEM_353	Подтвердить
MSG_SYSTEM_354	Побеждено
MSG_SYSTEM_355	Область обитания
MSG_SYSTEM_358	Уязвимость
MSG_SYSTEM_359	Сопротивление
MSG_SYSTEM_360	Поглощает
MSG_SYSTEM_361	Нет
MSG_SYSTEM_362	Тип
MSG_SYSTEM_363	Мгновенная смерть
MSG_SYSTEM_364	Постепенное окаменение
MSG_SYSTEM_365	Огонь
MSG_SYSTEM_366	Лед
MSG_SYSTEM_367	Молния
MSG_SYSTEM_368	Тьма
MSG_SYSTEM_369	Свет
MSG_SYSTEM_423	Свет (оружие)
MSG_SYSTEM_424	Свет (магия)
MSG_SYSTEM_370	Снаряд
MSG_SYSTEM_371	Рептилия
MSG_SYSTEM_372	Маг
MSG_SYSTEM_373	Гуль
MSG_SYSTEM_374	Дракон
MSG_SYSTEM_375	Нежить
MSG_SYSTEM_376	Флан
MSG_SYSTEM_377	Великан
MSG_SYSTEM_378	Механизм
MSG_SYSTEM_395	Магическая сила
MSG_SYSTEM_396	Возможные трофеи
MSG_SYSTEM_397	Можно украсть
MSG_SYSTEM_379	Выберите изображение для просмотра.
MSG_SYSTEM_380	Скрыть текст
MSG_SYSTEM_381	Бой в режиме AR
MSG_SYSTEM_427	Режим AR
MSG_SYSTEM_382	Вкл. камеру
MSG_SYSTEM_383	Откл. камеру
MSG_SYSTEM_384	Переставить врагов
MSG_SYSTEM_385	Начать бой
MSG_SYSTEM_386	Скрыть меню
MSG_SYSTEM_387	Разрешить FINAL FANTASY IV доступ к фотографиям?
MSG_SYSTEM_388	Разрешить
MSG_SYSTEM_389	Запретить
MSG_SYSTEM_419	Закончить бой в режиме AR?
MSG_SYSTEM_433	Функция AR использует камеру. Пожалуйста, разрешите приложению доступ к камере.
MSG_SYSTEM_434	У приложения нет доступа к камере. Пожалуйста, разрешите приложению доступ к камере, чтобы использовать функцию AR.
MSG_SYSTEM_435	Чтобы поменять настройки приложения, пожалуйста, разрешите приложению доступ к камере через настройки вашего устройства.
MSG_SYSTEM_437	Изображения камеры будут использованы для фона во время битвы.
MSG_SYSTEM_390	Выберите композицию.
MSG_SYSTEM_391	Запустить
MSG_SYSTEM_392	Пауза
MSG_SYSTEM_393	Вкл. «Проиграть все»
MSG_SYSTEM_394	Откл. «Проиграть все»
MSG_SYSTEM_425	Проигр.
MSG_SYSTEM_402	Сохранение в облаке
MSG_SYSTEM_403	Сохранить
MSG_SYSTEM_404	Загрузить
MSG_SYSTEM_405	Локальные данные сохранения
MSG_SYSTEM_406	Данные сохранения в облаке
MSG_SYSTEM_420	Подробности
MSG_SYSTEM_407	Вы можете создать резервную копию своих файлов сохранения в облаке.
MSG_SYSTEM_408	Сохранить все локальные данные в облаке и переписать хранящиеся там данные.
MSG_SYSTEM_409	Загрузить все данные сохранения из облака и переписать локальные данные.
MSG_SYSTEM_410	Все данные сохранения будут скопированы в облако.
MSG_SYSTEM_411	Все данные сохранения в облаке будут переписаны.
MSG_SYSTEM_412	Данные сохранены в облаке.
MSG_SYSTEM_413	Сохранение в облаке не удалось.
MSG_SYSTEM_414	Проверьте подключение к сети.
MSG_SYSTEM_415	Все данные сохранения будут загружены из облака.
MSG_SYSTEM_416	Все локальные данные сохранения будут переписаны.
MSG_SYSTEM_417	Данные загружены из облака.
MSG_SYSTEM_418	Загрузка из облака не удалась.
MSG_SYSTEM_429	Синхронизация...
MSG_SYSTEM_430	Синхронизация данных не удалась.
MSG_SYSTEM_431	Ошибка сети.
MSG_SYSTEM_432	Попробовать снова
MSG_SYSTEM_426	Загрузка...
MSG_SYSTEM_439	Проверка лицензии не выполнена. Приложение будет закрыто.
MSG_SYSTEM_440	Проверьте настройки устройства и подключение к сети, а потом перезапустите приложение.

