MSG_CHAR_NAME_01	Cécil
MSG_SYSTEM_214	Classer l'inventaire en mettant les objets consommables en tête de liste.
MSG_SYSTEM_215	Classer l'inventaire en mettant les armes en tête de liste.
MSG_SYSTEM_216	Classer l'inventaire en mettant les armures en tête de liste.
MSG_SYSTEM_217	Classer l'inventaire en suivant l'ordre du système syllabaire.
MSG_SYSTEM_218	Pause / Continuer
MSG_SYSTEM_219	Fuir le combat (appuyer longuement)
MSG_SYSTEM_220	Choisir une ou plusieurs cibles ennemies
MSG_SYSTEM_221	Choisir une ou plusieurs cibles alliées
MSG_SYSTEM_222	Faire défiler la liste vers le haut
MSG_SYSTEM_223	Faire défiler la liste vers le bas
MSG_SYSTEM_224	Passer le tour
MSG_SYSTEM_225	Activer ou désactiver le combat automatique
MSG_SYSTEM_226	Pause / Continuer
MSG_SYSTEM_227	Fuir
MSG_SYSTEM_228	Retour / Annuler
MSG_SYSTEM_229	Passer du menu Objets au menu Équipement
MSG_SYSTEM_230	Passer du menu Équipement au menu Objets
MSG_SYSTEM_231	Basculer entre une cible et toutes les cibles
MSG_SYSTEM_232	Basculer entre toutes les cibles et une cible
MSG_SYSTEM_233	Rétablir les réglages par défaut
MSG_SYSTEM_235	Changer
MSG_SYSTEM_236	Arsenal
MSG_SYSTEM_237	Armurier
MSG_SYSTEM_238	Magasin
MSG_SYSTEM_400	Arsenal et armurerie
MSG_SYSTEM_401	Taverne
MSG_SYSTEM_239	Prix
MSG_SYSTEM_240	Quantité
MSG_SYSTEM_241	Quantité
MSG_SYSTEM_242	Total
MSG_SYSTEM_243	Acheter
MSG_SYSTEM_244	Vendre
MSG_SYSTEM_245	Sortir
MSG_SYSTEM_246	En stock
MSG_SYSTEM_247	Équipé
MSG_SYSTEM_249	Nouvelle partie
MSG_SYSTEM_250	Charger une partie
MSG_SYSTEM_251	TOUCHEZ L'ÉCRAN
MSG_SYSTEM_252	APPUYEZ SUR UNE TOUCHE
MSG_SYSTEM_253	©SQUARE ENIX CO., LTD. Tous droits réservés.\nLogo et illustration : ©YOSHITAKA AMANO
MSG_SYSTEM_254	Extras
MSG_SYSTEM_255	Options
MSG_SYSTEM_256	Bestiaire
MSG_SYSTEM_257	Lecteur de musique
MSG_SYSTEM_260	Politique de confidentialité
MSG_SYSTEM_261	Licence
MSG_SYSTEM_262	Galerie
MSG_SYSTEM_263	Coffres
MSG_SYSTEM_264	Objets
MSG_SYSTEM_265	Avis
MSG_SYSTEM_308	Mode de déplacement tactile
MSG_SYSTEM_267	Sauvegarde réussie.
MSG_SYSTEM_268	Voulez-vous écraser ces données ?
MSG_SYSTEM_314	Le fichier de sauvegarde est corrompu.
MSG_SYSTEM_315	Échec de la sauvegarde.
MSG_SYSTEM_270	Sauvegarde automatique
MSG_SYSTEM_271	Sauvegarde rapide
MSG_SYSTEM_332	Partie finie
MSG_SYSTEM_272	Voulez-vous sauvegarder votre partie ?
MSG_SYSTEM_273	Sauvegarde rapide réussie.
MSG_SYSTEM_316	Le fichier de sauvegarde rapide est corrompu.
MSG_SYSTEM_317	Échec de la sauvegarde rapide.
MSG_SYSTEM_436	Il n'y a pas assez d'espace libre pour jouer au jeu. Veuillez libérer de l'espace en supprimant des données inutiles.
MSG_SYSTEM_274	Voulez-vous charger cette partie ?
MSG_SYSTEM_275	Voulez-vous sauvegarder votre partie finie ?
MSG_SYSTEM_276	(Cette sauvegarde permettra de reprendre la partie avant le combat ultime.)
MSG_SYSTEM_277	Sauvegarde réussie.\nVoulez-vous retourner à l'écran-titre ?
MSG_SYSTEM_278	Votre partie finie n'a pas été sauvegardée. Voulez-vous retourner à l'écran-titre ?
MSG_SYSTEM_280	Changer de carte
MSG_SYSTEM_284	Position actuelle
MSG_SYSTEM_343	Chocobo
MSG_SYSTEM_285	Chocobo noir
MSG_SYSTEM_286	Entreprise
MSG_SYSTEM_287	Faucon
MSG_SYSTEM_288	Aéroglisseur
MSG_SYSTEM_289	Baleine lunaire
MSG_SYSTEM_399	Voulez-vous charger le fichier de sauvegarde le plus récent ?
MSG_CFG_INF_01	Système
MSG_CFG_INF_135	Mode de combat
MSG_CFG_INF_136	Vitesse de combat
MSG_CFG_INF_137	Messages en combat
MSG_CFG_INF_138	Semi-actif
MSG_CFG_INF_139	Actif
MSG_CFG_INF_02	Curseur mémorisé
MSG_CFG_INF_03	Combat automatique mémorisé
MSG_CFG_INF_05	Paramètres de langue
MSG_CFG_INF_06	Retourner à l'écran-titre
MSG_CFG_INF_07	Quitter le jeu
MSG_CFG_INF_93	Paramètres de l'écran
MSG_CFG_INF_09	Mode
MSG_CFG_INF_94	Résolution
MSG_CFG_INF_153	Affichage graphique
MSG_CFG_INF_11	Luminosité
MSG_CFG_INF_12	Son
MSG_CFG_INF_13	Volume principal
MSG_CFG_INF_14	Volume de la musique
MSG_CFG_INF_15	Volume des effets sonores
MSG_CFG_INF_140	Permet de régler le passage du temps pendant les combats.
MSG_CFG_INF_141	Le temps s'arrête pendant que vous choisissez un objet ou un sort.
MSG_CFG_INF_142	Le temps ne s'arrête pas pendant que vous choisissez un objet ou un sort.
MSG_CFG_INF_143	Permet de régler la vitesse des combats.
MSG_CFG_INF_144	Permet de régler la vitesse d'affichage des messages dans les combats.
MSG_CFG_INF_95	Permet de mémoriser la position du curseur.
MSG_CFG_INF_96	Permet de garder le combat automatique activé.
MSG_CFG_INF_99	Permet de régler la luminosité de l'écran.
MSG_CFG_INF_100	Permet de régler le volume principal du jeu.
MSG_CFG_INF_101	Permet de régler le volume de la musique.
MSG_CFG_INF_102	Permet de régler le volume des effets sonores.
MSG_CFG_INF_104	Permet de régler la fonction des touches de la manette.
MSG_CFG_INF_105	Permet de régler la fonction des touches du clavier.
MSG_CFG_INF_106	Permet de retourner à l'écran-titre. Les données non sauvegardées seront perdues.
MSG_CFG_INF_107	Permet de quitter le jeu. Les données non sauvegardées seront perdues.
MSG_CFG_INF_108	Rétablir les fonctions par défaut des touches de la manette ?
MSG_CFG_INF_109	Rétablir les fonctions par défaut des touches du clavier ?
MSG_CFG_INF_158	Permet de régler le mode d'affichage graphique.
MSG_CFG_INF_18	Paramètres de la manette
MSG_CFG_INF_19	Valider
MSG_CFG_INF_21	Ouvrir ou fermer le menu
MSG_CFG_INF_23	Faire défiler vers le haut
MSG_CFG_INF_24	Faire défiler vers le bas
MSG_CFG_INF_25	Changer le personnage affiché (vers la gauche)
MSG_CFG_INF_26	Changer le personnage affiché (vers la droite)
MSG_CFG_INF_28	Paramètres du clavier
MSG_CFG_INF_29	Se déplacer vers le haut
MSG_CFG_INF_30	Se déplacer vers le bas
MSG_CFG_INF_31	Se déplacer vers la gauche
MSG_CFG_INF_32	Se déplacer vers la droite
MSG_CFG_INF_145	Clavier
MSG_CFG_INF_146	Souris
MSG_CFG_INF_33	Fonctions de la manette
MSG_CFG_INF_110	Courir (appuyer longuement en se déplaçant)
MSG_CFG_INF_113	Activer ou désactiver le combat automatique
MSG_CFG_INF_114	Ouvrir ou fermer la carte
MSG_CFG_INF_115	Ouvrir ou fermer la mini-carte
MSG_CFG_INF_148	Pause (pendant le combat)
MSG_CFG_INF_34	Fonctions du clavier
MSG_CFG_INF_116	Faire défiler la page
MSG_CFG_INF_117	Écran de la mappemonde
MSG_CFG_INF_118	Ouvrir le menu principal
MSG_CFG_INF_119	Ouvrir la carte
MSG_CFG_INF_120	Mode de déplacement
MSG_CFG_INF_121	Parler
MSG_CFG_INF_147	Examiner
MSG_CFG_INF_123	Écran de combat
MSG_CFG_INF_35	Position de l'IU sur la mappemonde
MSG_CFG_INF_37	Position de la croix de déplacement
MSG_CFG_INF_38	Position de l'IU sur l'écran de menu
MSG_CFG_INF_39	Position des commandes du menu
MSG_CFG_INF_40	Position de l'IU sur l'écran de combat
MSG_CFG_INF_41	Position des commandes de combat
MSG_CFG_INF_154	Paramètres graphiques
MSG_CFG_INF_42	Explication des commandes
MSG_CFG_INF_43	Oui
MSG_CFG_INF_44	Non
MSG_CFG_INF_45	Gauche
MSG_CFG_INF_46	Droite
MSG_CFG_INF_156	Mode standard
MSG_CFG_INF_157	Mode analogique
MSG_CFG_INF_48	Lente
MSG_CFG_INF_49	Assez lente
MSG_CFG_INF_50	Normale
MSG_CFG_INF_51	Assez rapide
MSG_CFG_INF_52	Rapide
MSG_CFG_INF_129	Langue
MSG_CFG_INF_53	日本語 (japonais)
MSG_CFG_INF_54	English (anglais)
MSG_CFG_INF_55	Français
MSG_CFG_INF_56	Italiano (italien)
MSG_CFG_INF_57	Deutsch (allemand)
MSG_CFG_INF_58	Español (espagnol)
MSG_CFG_INF_59	한국어 (coréen)
MSG_CFG_INF_60	繁體中文 (chinois traditionnel)
MSG_CFG_INF_61	简体中文 (chinois simplifié)
MSG_CFG_INF_62	Русский (russe)
MSG_CFG_INF_63	ภาษาไทย (thaï)
MSG_CFG_INF_64	Português brasileiro (portugais brésilien)
MSG_CFG_INF_66	Plein écran
MSG_CFG_INF_67	Fenêtré
MSG_CFG_INF_68	Fenêtré sans bordures
MSG_CFG_INF_76	Voulez-vous utiliser cette langue ?
MSG_CFG_INF_130	(Le jeu redémarrera après avoir effectué les changements.)
MSG_CFG_INF_78	Voulez-vous utiliser ces réglages ?
MSG_CFG_INF_89	Retour à l'écran-titre.
MSG_CFG_INF_131	Les réglages non sauvegardés seront ignorés.
MSG_CFG_INF_132	Est-ce que cela vous convient ?
MSG_CFG_INF_155	Choisissez une langue.
MSG_SYSTEM_290	Fermeture du jeu.
MSG_SYSTEM_292	Gros chocobo :
MSG_SYSTEM_293	Salut ! Puis-je t'aider ?
MSG_SYSTEM_294	Dépôt
MSG_SYSTEM_295	Retrait
MSG_SYSTEM_296	Ne fais pas ça ici !
MSG_SYSTEM_297	Tu veux me donner un truc ?
MSG_SYSTEM_298	Tu as besoin de quelque chose ?
MSG_SYSTEM_309	Aucun objet entreposé.
MSG_SYSTEM_310	Quantité
MSG_SYSTEM_342	Quantité
MSG_SYSTEM_311	Tu veux m'en donner combien ?
MSG_SYSTEM_312	Tu en veux combien ?
MSG_SYSTEM_303	De quel personnage voulez-vous changer le nom ?
MSG_SYSTEM_313	Changement du nom
MSG_SYSTEM_334	Choisissez un nom.
MSG_SYSTEM_335	(Jusqu'à 12 caractères maximum ou 6 caractères spéciaux.)
MSG_SYSTEM_336	Est-ce que ce nom vous convient ?
MSG_SYSTEM_337	(Il est possible que les caractères spéciaux et\nles symboles ne s'affichent pas correctement.)
MSG_PC_KEY_CONFIG_01	Retour\narrière
MSG_PC_KEY_CONFIG_02	Entrée
MSG_PC_KEY_CONFIG_03	Maj (gauche)
MSG_PC_KEY_CONFIG_04	Maj (droite)
MSG_PC_KEY_CONFIG_05	Alt
MSG_PC_KEY_CONFIG_06	Alt Gr
MSG_PC_KEY_CONFIG_07	Tab
MSG_PC_KEY_CONFIG_08	Verr Maj
MSG_PC_KEY_CONFIG_09	Espace
MSG_PC_KEY_CONFIG_10	Inser
MSG_PC_KEY_CONFIG_11	Début
MSG_PC_KEY_CONFIG_12	Suppr
MSG_PC_KEY_CONFIG_13	Pause
MSG_PC_KEY_CONFIG_14	Arrêt Défil
MSG_PC_KEY_CONFIG_15	Entr
MSG_SYSTEM_349	Collection
MSG_SYSTEM_350	Mappemonde
MSG_SYSTEM_351	Déplacement rapide
MSG_SYSTEM_421	Faire défiler
MSG_SYSTEM_352	Autre image
MSG_SYSTEM_422	Permuter la carte
MSG_SYSTEM_353	Valider
MSG_SYSTEM_354	Vaincus
MSG_SYSTEM_355	Emplacement
MSG_SYSTEM_358	Vulnérabilité
MSG_SYSTEM_359	Résistance
MSG_SYSTEM_360	Absorption
MSG_SYSTEM_361	---
MSG_SYSTEM_362	Espèce
MSG_SYSTEM_363	Mort subite
MSG_SYSTEM_364	Sclérose
MSG_SYSTEM_365	Feu
MSG_SYSTEM_366	Glace
MSG_SYSTEM_367	Foudre
MSG_SYSTEM_368	Ténèbres
MSG_SYSTEM_369	Lumière
MSG_SYSTEM_423	Lumière (armes)
MSG_SYSTEM_424	Lumière (magie)
MSG_SYSTEM_370	Projectiles
MSG_SYSTEM_371	Reptile
MSG_SYSTEM_372	Mage
MSG_SYSTEM_373	Revenant
MSG_SYSTEM_374	Dragon
MSG_SYSTEM_375	Mort-vivant
MSG_SYSTEM_376	Flan
MSG_SYSTEM_377	Géant
MSG_SYSTEM_378	Machine
MSG_SYSTEM_395	Magie
MSG_SYSTEM_396	Butin de combat
MSG_SYSTEM_397	Butin à voler
MSG_SYSTEM_379	Choisissez une image.
MSG_SYSTEM_380	Sans fenêtre
MSG_SYSTEM_381	Combat en RA
MSG_SYSTEM_427	Mode RA
MSG_SYSTEM_382	Caméra activée
MSG_SYSTEM_383	Caméra désactivée
MSG_SYSTEM_384	Modifier la formation ennemie
MSG_SYSTEM_385	Engager le combat
MSG_SYSTEM_386	Sans menu
MSG_SYSTEM_387	Voulez-vous autoriser FINAL FANTASY IV à accéder à la caméra ?
MSG_SYSTEM_388	Autoriser
MSG_SYSTEM_389	Bloquer
MSG_SYSTEM_419	Voulez-vous terminer le combat en RA ?
MSG_SYSTEM_433	Les fonctions de RA de cette application utilisent la caméra. Veuillez autoriser l'application à accéder à la caméra.
MSG_SYSTEM_434	L'application n'est pas actuellement autorisée à accéder à la caméra. Veuillez autoriser l'application à accéder à la caméra pour utiliser les fonctions de RA.
MSG_SYSTEM_435	Si vous souhaitez autoriser l'accès à la caméra ultérieurement, vous pouvez le faire via les paramètres de votre appareil.
MSG_SYSTEM_437	L'image capturée par la caméra sera utilisée en tant qu'arrière-plan de combat.
MSG_SYSTEM_390	Choisissez une piste.
MSG_SYSTEM_391	Lecture
MSG_SYSTEM_392	Arrêt
MSG_SYSTEM_393	Lecture continue activée
MSG_SYSTEM_394	Lecture continue désactivée
MSG_SYSTEM_425	Lecture continue
MSG_SYSTEM_402	Stockage en nuage
MSG_SYSTEM_403	Mettre en ligne
MSG_SYSTEM_404	Télécharger
MSG_SYSTEM_405	Données du jeu
MSG_SYSTEM_406	Données en nuage
MSG_SYSTEM_420	Détails
MSG_SYSTEM_407	Permet de mettre en ligne les fichiers de sauvegarde.
MSG_SYSTEM_408	Mettre en ligne tous les fichiers de sauvegarde du jeu et écraser les fichiers de sauvegarde en nuage.
MSG_SYSTEM_409	Télécharger tous les fichiers de sauvegarde en nuage et écraser les fichiers de sauvegarde du jeu.
MSG_SYSTEM_410	Tous les fichiers de sauvegarde du jeu seront mis en ligne.
MSG_SYSTEM_411	Les fichiers de sauvegarde en nuage seront écrasés.
MSG_SYSTEM_412	Mise en ligne des fichiers de sauvegarde réussie.
MSG_SYSTEM_413	Échec de la mise en ligne des fichiers de sauvegarde.
MSG_SYSTEM_414	Veuillez vérifier l'état de votre connexion réseau.
MSG_SYSTEM_415	Tous les fichiers de sauvegarde en nuage seront téléchargés.
MSG_SYSTEM_416	Les fichiers de sauvegarde du jeu seront écrasés.
MSG_SYSTEM_417	Téléchargement des fichiers de sauvegarde en nuage réussi.
MSG_SYSTEM_418	Échec du téléchargement des fichiers de sauvegarde en nuage.
MSG_SYSTEM_429	Synchronisation...
MSG_SYSTEM_430	Échec de la synchronisation.
MSG_SYSTEM_431	Échec de la connexion réseau.
MSG_SYSTEM_432	Réessayer
MSG_SYSTEM_426	Chargement...
MSG_SYSTEM_439	Échec de l'authentification de la licence.\nFermeture de l'application.
MSG_SYSTEM_440	Veuillez vérifier l'état de votre connexion réseau et les paramètres de votre appareil, puis relancez l'application.

