MSG_CHAR_NAME_01	Cecil
MSG_CFG_INF_76	Switch to the selected language?
MSG_CFG_INF_130	*The game will restart after changing settings.
MSG_CFG_INF_78	Apply these display settings?
MSG_CFG_INF_89	Return to title screen.
MSG_CFG_INF_131	Unsaved settings will be discarded.
MSG_CFG_INF_132	Proceed?
MSG_CFG_INF_155	Select a language.
MSG_SYSTEM_290	Quit the game.
MSG_SYSTEM_292	Fat Chocobo:
MSG_SYSTEM_293	Hello! What do you want?
MSG_SYSTEM_294	Deposit
MSG_SYSTEM_295	Withdraw
MSG_SYSTEM_296	Hey! Don't use that here!
MSG_SYSTEM_297	What are you giving me?
MSG_SYSTEM_298	What are you taking back?
MSG_SYSTEM_309	No items stored.
MSG_SYSTEM_310	Stored
MSG_SYSTEM_342	Withdraw
MSG_SYSTEM_311	How many are you giving me?
MSG_SYSTEM_312	How many are you taking back?
MSG_SYSTEM_303	Whose name would you like to change?
MSG_SYSTEM_313	Change Name
MSG_SYSTEM_334	Select a name for the character.
MSG_SYSTEM_335	*Up to 6 full-width characters or 12 half-width characters
MSG_SYSTEM_336	Use this name?
MSG_SYSTEM_337	*Some characters and symbols may not display properly.
MSG_PC_KEY_CONFIG_01	Backspace
MSG_PC_KEY_CONFIG_02	Enter
MSG_PC_KEY_CONFIG_03	Shift (L)
MSG_PC_KEY_CONFIG_04	Shift (R)
MSG_PC_KEY_CONFIG_05	Alt (L)
MSG_PC_KEY_CONFIG_06	Alt (R)
MSG_PC_KEY_CONFIG_07	Tab
MSG_PC_KEY_CONFIG_08	Caps Lock
MSG_PC_KEY_CONFIG_09	Space
MSG_PC_KEY_CONFIG_10	Insert
MSG_PC_KEY_CONFIG_11	Home
MSG_PC_KEY_CONFIG_12	Delete
MSG_PC_KEY_CONFIG_13	Pause/Break
MSG_PC_KEY_CONFIG_14	Scroll Lock
MSG_PC_KEY_CONFIG_15	Num Enter
MSG_SYSTEM_349	Encountered
MSG_SYSTEM_350	Display Map
MSG_SYSTEM_351	Quick Scroll
MSG_SYSTEM_421	Scroll
MSG_SYSTEM_352	Shift Display
MSG_SYSTEM_422	Switch Maps
MSG_SYSTEM_353	Confirm
MSG_SYSTEM_354	Defeated
MSG_SYSTEM_355	Spawn Area
MSG_SYSTEM_358	Weakness
MSG_SYSTEM_359	Resistance
MSG_SYSTEM_360	Absorbs
MSG_SYSTEM_361	None
MSG_SYSTEM_362	Type
MSG_SYSTEM_363	Instant Death
MSG_SYSTEM_364	Gradual Petrification
MSG_SYSTEM_365	Fire
MSG_SYSTEM_366	Ice
MSG_SYSTEM_367	Lightning
MSG_SYSTEM_368	Darkness
MSG_SYSTEM_369	Holy
MSG_SYSTEM_423	Holy (Weapons)
MSG_SYSTEM_424	Holy (Magic)
MSG_SYSTEM_370	Projectile
MSG_SYSTEM_371	Reptile
MSG_SYSTEM_372	Mage
MSG_SYSTEM_373	Ghoul
MSG_SYSTEM_374	Dragon
MSG_SYSTEM_375	Undead
MSG_SYSTEM_376	Flan
MSG_SYSTEM_377	Giant
MSG_SYSTEM_378	Machine
MSG_SYSTEM_395	Magic Power
MSG_SYSTEM_396	Dropped Items
MSG_SYSTEM_397	Stealable Items
MSG_SYSTEM_379	Select an image to view.
MSG_SYSTEM_380	Hide Text
MSG_SYSTEM_381	AR Battle
MSG_SYSTEM_427	AR Mode
MSG_SYSTEM_382	Camera On
MSG_SYSTEM_383	Camera Off
MSG_SYSTEM_384	Rearrange Enemies
MSG_SYSTEM_385	Start Battle
MSG_SYSTEM_386	Hide Menu
MSG_SYSTEM_387	Allow FINAL FANTASY IV to access your photos?
MSG_SYSTEM_388	Allow
MSG_SYSTEM_389	Deny
MSG_SYSTEM_419	End AR Battle?
MSG_SYSTEM_433	The AR feature of this app uses the camera. Please allow the app access to the camera function.
MSG_SYSTEM_434	The app currently does not have access to the camera. In order to use the AR feature, please allow the app access to the camera function.
MSG_SYSTEM_435	If you opt to change the app's settings at a later time, please allow the app access to the camera function from the settings on your device.
MSG_SYSTEM_437	The image from your camera will serve as the background for the battle.
MSG_SYSTEM_390	Select a song to play.
MSG_SYSTEM_391	Play
MSG_SYSTEM_392	Pause
MSG_SYSTEM_393	Play All On
MSG_SYSTEM_394	Play All Off
MSG_SYSTEM_425	Play All
MSG_SYSTEM_402	Cloud Save Function
MSG_SYSTEM_403	Upload
MSG_SYSTEM_404	Download
MSG_SYSTEM_405	Local Save Files
MSG_SYSTEM_406	Cloud Save Files
MSG_SYSTEM_420	Details
MSG_SYSTEM_407	You can backup your save files to the cloud.
MSG_SYSTEM_408	Upload all local save files and overwrite the cloud data.
MSG_SYSTEM_409	Download all cloud save files and overwrite local save data.
MSG_SYSTEM_410	All save files will be uploaded to the cloud.
MSG_SYSTEM_411	All cloud save files will be overwritten.
MSG_SYSTEM_412	Upload to the cloud complete.
MSG_SYSTEM_413	Upload to the cloud has failed.
MSG_SYSTEM_414	Please check your internet connectivity.
MSG_SYSTEM_415	All save files will be downloaded from the cloud.
MSG_SYSTEM_416	All local save files will be overwritten.
MSG_SYSTEM_417	Download from the cloud complete.
MSG_SYSTEM_418	Download from the cloud has failed.
MSG_SYSTEM_429	Syncing...
MSG_SYSTEM_430	Data sync failed.
MSG_SYSTEM_431	Network failure.
MSG_SYSTEM_432	Retry
MSG_SYSTEM_426	Now Loading...
MSG_SYSTEM_439	License verification failed. The app will close.
MSG_SYSTEM_440	Please check your device's settings and internet connection and restart the app.

