MSG_CHAR_NAME_01	세실
MSG_SYSTEM_287	팔콘호
MSG_SYSTEM_288	호버크래프트
MSG_SYSTEM_289	마도선
MSG_SYSTEM_399	최신 저장 데이터에서 다시 시작하시겠습니까?
MSG_CFG_INF_01	시스템
MSG_CFG_INF_135	전투 모드
MSG_CFG_INF_136	전투 속도
MSG_CFG_INF_137	전투 메시지
MSG_CFG_INF_138	웨이트
MSG_CFG_INF_139	액티브
MSG_CFG_INF_02	커서 위치 기억
MSG_CFG_INF_03	자동 전투 유지
MSG_CFG_INF_05	언어 설정
MSG_CFG_INF_06	타이틀로 돌아가기
MSG_CFG_INF_07	게임 종료
MSG_CFG_INF_93	화면 설정
MSG_CFG_INF_09	화면 모드
MSG_CFG_INF_94	해상도
MSG_CFG_INF_153	그래픽 표시
MSG_CFG_INF_11	밝기 설정
MSG_CFG_INF_12	사운드
MSG_CFG_INF_13	주음량
MSG_CFG_INF_14	BGM 음량
MSG_CFG_INF_15	SE 음량
MSG_CFG_INF_140	전투 중의 시간 흐름을 설정할 수 있습니다.
MSG_CFG_INF_141	마법이나 아이템 선택 중에는 시간이 멈춥니다.
MSG_CFG_INF_142	마법이나 아이템 선택 중에도 시간이 흐릅니다.
MSG_CFG_INF_143	전투가 이루어지는 시간의 빠르기를 설정할 수 있습니다.
MSG_CFG_INF_144	전투 중의 메시지 표시 속도를 설정할 수 있습니다.
MSG_CFG_INF_95	이전 커서 위치를 기억할지 여부를 설정할 수 있습니다.
MSG_CFG_INF_96	다음 전투에서도 자동 전투를 유지할지 여부를 설정할 수 있습니다.
MSG_CFG_INF_99	화면의 밝기를 설정할 수 있습니다.
MSG_CFG_INF_100	게임 전체의 음량을 설정할 수 있습니다.
MSG_CFG_INF_101	BGM 음량을 설정할 수 있습니다.
MSG_CFG_INF_102	SE 음량을 설정할 수 있습니다.
MSG_CFG_INF_104	게임 패드의 조작 버튼을 설정할 수 있습니다.
MSG_CFG_INF_105	키보드의 조작 키를 설정할 수 있습니다.
MSG_CFG_INF_106	타이틀 화면으로 돌아갑니다. 저장하지 않은 데이터는 파기됩니다.
MSG_CFG_INF_107	게임을 종료합니다. 저장하지 않은 데이터는 파기됩니다.
MSG_CFG_INF_108	게임 패드의 조작 버튼을 초기 설정으로 되돌립니다.
MSG_CFG_INF_109	키보드의 조작 키를 초기 설정으로 되돌립니다.
MSG_CFG_INF_158	화면 그래픽 표시 방법을 설정할 수 있습니다.
MSG_CFG_INF_18	게임 패드 설정
MSG_CFG_INF_19	결정
MSG_CFG_INF_21	메뉴 열기/닫기
MSG_CFG_INF_23	위 페이지로 이동
MSG_CFG_INF_24	아래 페이지로 이동
MSG_CFG_INF_25	캐릭터 표시 전환(왼쪽)
MSG_CFG_INF_26	캐릭터 표시 전환(오른쪽)
MSG_CFG_INF_28	키보드 설정
MSG_CFG_INF_29	위쪽 방향으로 이동
MSG_CFG_INF_30	아래쪽 방향으로 이동
MSG_CFG_INF_31	왼쪽 방향으로 이동
MSG_CFG_INF_32	오른쪽 방향으로 이동
MSG_CFG_INF_145	키보드
MSG_CFG_INF_146	마우스
MSG_CFG_INF_33	게임 패드 조작 방법
MSG_CFG_INF_110	달리기(누르면서 이동)
MSG_CFG_INF_113	자동 전투 켜기/끄기
MSG_CFG_INF_114	맵 열기/닫기
MSG_CFG_INF_115	미니 맵 표시 켜기/끄기
MSG_CFG_INF_148	일시 정지(전투 중)
MSG_CFG_INF_34	키보드 조작 방법
MSG_CFG_INF_116	페이지 스크롤
MSG_CFG_INF_117	필드 화면
MSG_CFG_INF_118	메뉴 열기
MSG_CFG_INF_119	맵 열기
MSG_CFG_INF_120	이동 모드 전환
MSG_CFG_INF_121	대화
MSG_CFG_INF_147	조사
MSG_CFG_INF_123	전투 화면
MSG_CFG_INF_35	필드 화면 UI 표시 위치
MSG_CFG_INF_37	이동 패드 표시 위치
MSG_CFG_INF_38	메뉴 화면 UI 표시 위치
MSG_CFG_INF_39	메뉴 커맨드 표시 위치
MSG_CFG_INF_40	전투 화면 UI 표시 위치
MSG_CFG_INF_41	전투 커맨드 표시 위치
MSG_CFG_INF_154	그래픽 설정
MSG_CFG_INF_42	조작 방법 확인
MSG_CFG_INF_43	켜기
MSG_CFG_INF_44	끄기
MSG_CFG_INF_45	왼쪽
MSG_CFG_INF_46	오른쪽
MSG_CFG_INF_156	표준
MSG_CFG_INF_157	아날로그
MSG_CFG_INF_48	느림
MSG_CFG_INF_49	약간 느림
MSG_CFG_INF_50	표준
MSG_CFG_INF_51	약간 빠름
MSG_CFG_INF_52	빠름
MSG_CFG_INF_129	언어
MSG_CFG_INF_53	日本語(일본어)
MSG_CFG_INF_54	English(영어)
MSG_CFG_INF_55	Français(프랑스어)
MSG_CFG_INF_56	Italiano(이탈리아어)
MSG_CFG_INF_57	Deutsch(독일어)
MSG_CFG_INF_58	Español(스페인어)
MSG_CFG_INF_59	한국어
MSG_CFG_INF_60	繁體中文(중국어 번체)
MSG_CFG_INF_61	简体中文(중국어 간체)
MSG_CFG_INF_62	русский(러시아어)
MSG_CFG_INF_63	ภาษาไทย(태국어)
MSG_CFG_INF_64	Português brasileiro(브라질 포르투갈어)
MSG_CFG_INF_66	전체 화면
MSG_CFG_INF_67	창
MSG_CFG_INF_68	전체창
MSG_CFG_INF_76	선택한 언어로 변경하시겠습니까?
MSG_CFG_INF_130	※변경 후 게임을 재기동합니다.
MSG_CFG_INF_78	선택한 화면 설정으로 변경하시겠습니까?
MSG_CFG_INF_89	타이틀 화면으로 돌아갑니다.
MSG_CFG_INF_131	저장하지 않은 내용은 파기됩니다.
MSG_CFG_INF_132	계속하시겠습니까?
MSG_CFG_INF_155	설정할 언어를 선택하십시오.
MSG_SYSTEM_290	게임을 종료합니다.
MSG_SYSTEM_292	뚱보 초코보
MSG_SYSTEM_293	어, 그래. 무슨 일인데?
MSG_SYSTEM_294	맡기기
MSG_SYSTEM_295	꺼내기
MSG_SYSTEM_296	이런 데서 피리 불지 말라고.
MSG_SYSTEM_297	뭘 주려고?
MSG_SYSTEM_298	뭐가 필요해?
MSG_SYSTEM_309	아이템을 맡기지 않았습니다.
MSG_SYSTEM_310	맡길 수
MSG_SYSTEM_342	꺼낼 수
MSG_SYSTEM_311	얼마나 주려고?
MSG_SYSTEM_312	얼마나 달라고?
MSG_SYSTEM_303	어느 분이 변경하시겠습니까?
MSG_SYSTEM_313	이름 변경
MSG_SYSTEM_334	이름을 정하십시오.
MSG_SYSTEM_335	※최대 전각 6문자(반각 12문자)
MSG_SYSTEM_336	이 이름으로 하시겠습니까?
MSG_SYSTEM_337	※특수문자, 기호 등은\n제대로 표시되지 않을 수 있습니다.
MSG_PC_KEY_CONFIG_01	BackSpace
MSG_PC_KEY_CONFIG_02	Enter
MSG_PC_KEY_CONFIG_03	Shift(L)
MSG_PC_KEY_CONFIG_04	Shift(R)
MSG_PC_KEY_CONFIG_05	Alt(L)
MSG_PC_KEY_CONFIG_06	Alt(R)
MSG_PC_KEY_CONFIG_07	Tab
MSG_PC_KEY_CONFIG_08	Caps Lock
MSG_PC_KEY_CONFIG_09	Space
MSG_PC_KEY_CONFIG_10	Insert
MSG_PC_KEY_CONFIG_11	Home
MSG_PC_KEY_CONFIG_12	Delete
MSG_PC_KEY_CONFIG_13	Pause
MSG_PC_KEY_CONFIG_14	Scroll Lock
MSG_PC_KEY_CONFIG_15	Num Enter
MSG_SYSTEM_349	마주친 몬스터
MSG_SYSTEM_350	맵 표시
MSG_SYSTEM_351	고속 이동
MSG_SYSTEM_421	스크롤
MSG_SYSTEM_352	표시 전환
MSG_SYSTEM_422	맵 전환
MSG_SYSTEM_353	확인
MSG_SYSTEM_354	쓰러뜨린 수
MSG_SYSTEM_355	출현 장소
MSG_SYSTEM_358	약점
MSG_SYSTEM_359	저항
MSG_SYSTEM_360	흡수
MSG_SYSTEM_361	없음
MSG_SYSTEM_362	종족
MSG_SYSTEM_363	즉사
MSG_SYSTEM_364	서서히 석화
MSG_SYSTEM_365	화염
MSG_SYSTEM_366	냉기
MSG_SYSTEM_367	번개
MSG_SYSTEM_368	어둠
MSG_SYSTEM_369	신성
MSG_SYSTEM_423	신성(무기)
MSG_SYSTEM_424	신성(마법)
MSG_SYSTEM_370	원거리 무기
MSG_SYSTEM_371	파충류
MSG_SYSTEM_372	마법사
MSG_SYSTEM_373	영혼체
MSG_SYSTEM_374	용
MSG_SYSTEM_375	언데드
MSG_SYSTEM_376	푸딩
MSG_SYSTEM_377	거인
MSG_SYSTEM_378	기계
MSG_SYSTEM_395	마력
MSG_SYSTEM_396	획득 가능 아이템(승리 시)
MSG_SYSTEM_397	획득 가능 아이템(훔치기)
MSG_SYSTEM_379	감상할 이미지를 선택하십시오.
MSG_SYSTEM_380	창 표시 끄기
MSG_SYSTEM_381	AR 전투
MSG_SYSTEM_427	AR 모드
MSG_SYSTEM_382	카메라 켜기
MSG_SYSTEM_383	카메라 끄기
MSG_SYSTEM_384	편성 전환
MSG_SYSTEM_385	전투 시작
MSG_SYSTEM_386	UI 표시 끄기
MSG_SYSTEM_387	FINAL FANTASY IV에서 사진을 촬영하도록 허용하시겠습니까?
MSG_SYSTEM_388	허용
MSG_SYSTEM_389	거부
MSG_SYSTEM_419	AR 전투를 종료하시겠습니까?
MSG_SYSTEM_433	이 앱은 AR 기능을 위해 카메라를 사용합니다.\n카메라 사용 권한을 허가해 주십시오.
MSG_SYSTEM_434	현재 이 앱의 카메라 사용 권한을\n허가하지 않은 상태입니다.\nAR 기능을 사용하기 위해서는\n카메라 사용 권한을 허가해 주십시오.
MSG_SYSTEM_435	나중에 설정하는 경우에는\n단말의 설정 화면에서 이 앱의\n카메라 사용 권한을 허가하시면 됩니다.
MSG_SYSTEM_437	카메라로 촬영한 장면을 전투 배경으로 사용합니다.
MSG_SYSTEM_390	재생할 곡을 선택하십시오.
MSG_SYSTEM_391	재생
MSG_SYSTEM_392	정지
MSG_SYSTEM_393	연속 재생 켜기
MSG_SYSTEM_394	연속 재생 끄기
MSG_SYSTEM_425	연속 재생
MSG_SYSTEM_402	클라우드 저장
MSG_SYSTEM_403	업로드
MSG_SYSTEM_404	다운로드
MSG_SYSTEM_405	게임 내 데이터
MSG_SYSTEM_406	클라우드 데이터
MSG_SYSTEM_420	자세한 내용
MSG_SYSTEM_407	저장 데이터를 클라우드에 백업할 수 있습니다.
MSG_SYSTEM_408	게임 내의 모든 저장 데이터를\n클라우드에 업로드(덮어쓰기)합니다.
MSG_SYSTEM_409	클라우드의 모든 저장 데이터를\n게임 내에 다운로드(덮어쓰기)합니다.
MSG_SYSTEM_410	클라우드에 모든 저장 데이터를 업로드합니다.
MSG_SYSTEM_411	클라우드의 모든 저장 데이터가 덮어쓰기 됩니다.
MSG_SYSTEM_412	클라우드에 업로드를 완료하였습니다.
MSG_SYSTEM_413	클라우드에 업로드를 실패하였습니다.
MSG_SYSTEM_414	통신 상태를 확인하십시오.
MSG_SYSTEM_415	클라우드로부터 모든 저장 데이터를 다운로드합니다.
MSG_SYSTEM_416	게임 내의 모든 저장 데이터가 덮어쓰기 됩니다.
MSG_SYSTEM_417	클라우드로부터 다운로드를 완료하였습니다.
MSG_SYSTEM_418	클라우드로부터 다운로드를 실패하였습니다.
MSG_SYSTEM_429	동기화 중…
MSG_SYSTEM_430	동기화에 실패하였습니다.
MSG_SYSTEM_431	통신에 실패하였습니다.
MSG_SYSTEM_432	다시 시도하기
MSG_SYSTEM_426	불러오는 중…
MSG_SYSTEM_439	라이선스 인증에 실패하였습니다.\n앱을 종료합니다.
MSG_SYSTEM_440	통신 상태  및 단말 설정을 확인한 후\n앱을 다시 시작하십시오.

